 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"W73   Outr afogamentos e submersao espec";-;-;-;-;-;-;1;1;-;1;1;1;1;-;1;-;-;-;-;-;-;-;7
"W74   Afogamento e submersao NE";-;-;-;-;22;2;6;37;26;20;16;18;21;18;15;11;9;9;4;4;2;6;246
"W75   Sufocacao e estrangulamento acid na cama";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"W77   Risco resp dev desmor queda terra outr subst";-;-;1;-;1;2;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;8
"W78   Inalacao do conteudo gastrico";-;-;14;-;3;2;-;2;5;3;7;5;6;7;12;9;7;10;12;15;50;-;169
"W79   Inalacao ingest aliment caus obstr trat resp";-;4;6;-;2;1;1;-;-;2;-;5;3;7;5;7;6;4;4;10;12;-;79
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;1;-;-;-;1;1;-;1;3;4;2;3;-;2;4;3;8;1;34
"W83   Outr riscos espec a respiracao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"W84   Riscos NE a respiracao";1;5;22;-;4;1;-;2;5;2;4;5;6;9;13;5;12;11;13;18;54;2;194
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;-;-;-;-;4;-;1;-;1;-;-;-;1;-;-;-;-;7
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;-;-;1;2;-;2;-;1;3;-;-;-;1;-;-;-;10
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;4;1;7;8;7;9;10;11;10;10;10;9;3;2;1;1;-;103
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W93   Exposicao frio excessivo orig artificial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;1;-;-;-;-;-;1;1;-;1;-;-;2;2;1;2;-;2;2;-;15
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;1;1;-;-;3;2;1;-;4;1;-;-;1;-;-;-;14
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;1;-;-;1;-;6
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;6;-;2;1;2;3;7;10;8;8;6;9;11;4;3;2;10;7;99
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;3
"X12   Contato c/outr liquidos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;-;5
"X21   Contato c/aranhas venenosas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
"X22   Contato c/escorpioes";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;1;-;2;1;1;3;-;14
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"X32   Exposicao a luz solar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
"X36   Vitima avalanc desab terra out mov sup terr";-;-;1;-;-;2;2;-;1;1;4;4;4;2;1;-;2;2;-;-;1;-;27
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X38   Vitima de inundacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;1;-;4
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;7;13;11;10;9;8;5;2;2;-;-;1;-;-;-;68
"X43   Envenen acid outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;2;1;-;2;1;2;1;-;-;-;-;-;1;3;-;13
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;-;-;1;-;-;-;6
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;6
"X47   Intox acid outr gases e vapores";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;1;-;-;2;1;-;-;1;1;-;-;3;1;1;-;1;1;-;13
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X52   Estadia prolongada ambiente agravitacional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3
"X58   Exposicao a outr fatores espec";-;-;-;-;-;1;-;-;-;-;-;3;-;2;-;1;1;-;-;-;1;-;9
"X59   Exposicao a fatores NE";-;-;-;-;2;1;-;4;16;8;12;23;14;18;14;14;17;19;29;19;106;2;318
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;1;1;2;1;3;1;2;2;1;-;-;-;1;-;-;15
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;1;6;2;4;5;-;3;-;2;1;-;-;1;-;-;25
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;3;5;7;7;7;6;6;5;2;3;5;2;1;2;-;61
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;-;-;2;3;3;-;-;1;-;2;-;-;-;11
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;2;-;-;-;-;-;-;5
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;1;-;2;3;-;5;6;1;3;4;2;-;3;-;30
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;1;4;-;2;-;2;-;2;6;2;-;-;-;1;-;20
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;2;89;131;142;134;154;131;121;108;97;64;69;36;15;18;1;1312
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;-;2;-;-;-;2;-;1;-;-;-;-;-;-;1;6
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;3;2;1;6;4;6;2;2;2;3;3;3;1;1;-;39
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;3
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;3;7;11;8;8;4;10;5;4;7;6;4;1;7;-;85
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;-;2;2;-;1;3;1;1;1;-;-;1;-;12
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;1;2;4;4;4;5;1;6;3;7;4;2;3;-;-;46
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;1;2;-;2;2;1;2;-;1;-;1;1;-;2;-;15
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;1;8;5;8;11;7;8;6;6;5;3;5;3;3;3;1;83
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;1;2;-;-;1;-;1;-;1;-;-;-;-;-;-;6
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;1;-;1;1;2;1;4;1;-;1;-;1;-;-;-;13
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;1;6;1;2;4;4;2;1;4;-;1;-;1;-;1;28
"X90   Agressao prod quimicos e subst nocivas NE";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;3
"X91   Agressao enforc estrangulamento sufocacao";2;-;1;-;-;1;2;2;6;5;6;7;6;5;5;2;2;2;1;1;3;3;62
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;3
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;1;-;2;34;55;53;37;44;29;18;9;5;5;4;2;4;1;2;305
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;4
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;2;-;1;168;241;226;204;174;136;77;46;34;21;8;3;3;1;23;1368
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;1;1;2;2;5;2;1;-;1;1;1;-;-;-;7;24
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;2;23;51;63;93;86;67;51;41;39;17;9;5;6;3;11;567
"Y00   Agressao p/meio de um objeto contundente";-;-;2;-;2;-;1;7;31;25;28;33;33;31;27;23;13;10;4;2;2;9;283
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;1;-;-;4
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;1;-;-;-;-;1;1;-;2;1;1;1;2;-;1;-;1;1;13
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;3;8;12;10;19;13;10;8;4;4;1;1;2;1;3;99
"Y07   Outr sindr de maus tratos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;1;-;-;-;-;-;6
"Y09   Agressao p/meios NE";-;-;-;-;2;-;-;4;11;12;12;14;11;9;15;14;7;2;3;3;-;2;121
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;2;-;1;1;1;-;1;-;-;-;-;-;-;-;-;6
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;5;5;7;4;6;-;3;1;1;1;-;-;-;-;-;33
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;-;3;1;1;-;-;-;2;1;1;-;1;1;-;11
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;1;-;2;2;2;1;-;1;2;1;-;-;1;1;-;14
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;1;1;1;2;-;1;-;-;-;2;-;-;-;8
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;-;-;1;-;-;6
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;7;10;8;6;7;2;1;1;2;-;-;2;-;-;-;46
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;-;-;-;2;2;14;43;39;42;35;34;25;32;15;7;11;7;4;7;3;322
"Y21   Afogamento submersao intenc nao determinada";-;-;1;-;4;-;1;7;7;5;2;4;5;2;8;3;1;2;-;2;-;1;55
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;3;85;115;65;94;72;52;39;21;12;6;9;5;1;3;11;593
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;1;-;-;-;-;-;1;5;2;5;7;3;2;2;1;1;-;3;33
"Y27   Exposic vapor agua gas obj quente int n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;1;10;22;24;22;26;22;24;12;3;2;2;4;2;4;1;181
"Y29   Contato obj contundente intenc n det";-;1;6;-;1;4;-;36;58;53;71;59;79;84;88;101;93;64;48;51;111;21;1029
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;-;-;-;1;-;2;5;4;6;5;8;3;10;8;7;3;6;1;69
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;-;1;-;5
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;1;-;-;-;-;5
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;2;-;-;-;6
"Y34   Fatos ou eventos NE e intenc nao determinada";1;-;6;-;2;1;2;22;48;46;73;81;70;82;92;75;83;79;53;51;99;24;990
"Y35   Intervencao legal";-;-;-;-;-;-;1;22;31;27;21;16;6;4;2;3;-;-;-;-;-;1;134
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;2;-;2;1;1;-;10
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;1;-;5
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2;-;-;4
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"Y57   Outr drogas e medicamentos e as NE";-;-;1;-;-;-;-;-;2;-;-;-;-;1;2;-;2;2;1;-;-;-;11
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y70   Disp anestesiologia assoc incid adversos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y75   Disp utiliz neurolog assoc incid adversos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;1;-;1;1;1;2;-;-;1;4;3;5;10;8;17;32;19;14;40;-;159
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;1;6;-;14
"Y85   Sequelas de acid transp";-;-;-;-;-;1;-;-;-;-;1;-;1;2;1;2;1;1;1;1;1;-;13
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;1;1;-;-;1;-;1;2;3;1;1;-;1;6;-;18
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;-;-;1;-;-;1;2;4;4;2;-;1;3;1;1;1;-;21
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;-;2;1;1;-;10
"Y89   Sequelas de outr causas externas";-;-;-;-;1;-;-;1;-;-;1;2;3;4;1;-;2;-;1;1;2;-;19
"Total";1509;620;845;1;374;217;304;1597;2882;2929;3813;4962;6339;8267;11498;15274;19501;21938;21807;20651;45519;388;191235
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
