 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"W41   Exposicao a um jato de alta pressao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;3
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;2;-;1;-;-;-;-;6
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;1;-;-;-;1;-;-;-;-;2;1;-;-;-;-;-;-;1;6
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;1;-;-;-;-;-;5
"W53   Mordedura de rato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;1;1;-;-;-;-;-;6
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;4
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"W65   Afogamento submersao durante banho banheira";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"W67   Afogamento e submersao em piscina";-;-;-;-;5;-;2;3;1;1;-;1;-;2;-;-;1;-;1;-;-;-;17
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;4;11;26;59;53;36;38;25;27;33;22;20;8;4;7;4;4;14;395
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;3;1;4;1;4;1;3;2;2;1;3;1;1;-;-;-;27
"W73   Outr afogamentos e submersao espec";-;-;-;-;2;1;-;1;1;2;-;-;-;1;1;-;-;-;-;-;1;-;10
"W74   Afogamento e submersao NE";-;-;1;-;14;7;21;49;45;28;33;24;29;21;4;12;6;2;2;3;2;6;309
"W75   Sufocacao e estrangulamento acid na cama";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;1;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;5
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;-;1;-;1;3;1;1;2;4;3;2;-;-;-;-;2;-;-;20
"W78   Inalacao do conteudo gastrico";-;-;14;-;4;1;-;1;-;2;1;4;4;2;-;4;1;3;4;5;5;1;56
"W79   Inalacao ingest aliment caus obstr trat resp";1;1;21;-;2;-;-;-;-;2;-;1;5;3;7;3;2;3;3;1;4;1;60
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;2;-;1;-;2;1;-;-;2;-;2;-;3;-;3;3;1;1;1;-;22
"W83   Outr riscos espec a respiracao";-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;4
"W84   Riscos NE a respiracao";-;2;19;1;3;-;3;-;3;2;4;1;6;6;7;10;7;8;9;14;33;1;139
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;-;-;2;3;1;2;2;5;1;1;-;1;-;-;-;-;-;18
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;2;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;6
"W87   Exposicao a corrente eletrica NE";-;-;-;-;2;2;4;5;14;14;24;11;18;11;7;5;4;2;2;2;1;-;128
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
"W91   Exposicao a tipo NE de radiacao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;1;-;-;-;-;-;1;1;-;1;1;-;1;-;1;-;-;-;7
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;1;2;-;2;-;1;1;1;-;-;-;1;2;1;-;12
"X05   Exposicao a combustao de roupa de dormir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"X06   Exposicao combustao outr tipo roupa acessor";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;4
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;1;-;-;1;-;-;1;2;2;1;1;-;-;2;-;-;-;11
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;7;3;1;2;4;14;6;3;12;12;11;11;6;6;2;2;5;5;112
"X12   Contato c/outr liquidos quentes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;3
"X14   Contato c/ar e gases quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X16   Contato c/aquecedores radiadores e tubulacao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X17   Contato motores maquinas ferramentas quentes";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;4
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;3
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;1;2;2;3;1;1;3;-;-;-;-;-;-;-;-;13
"X34   Vitima de terremoto";-;-;-;-;-;-;-;-;7;4;-;1;1;-;-;-;-;-;-;-;-;-;13
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;-;-;3;-;-;-;2;2;1;1;2;1;-;1;1;1;-;-;15
"X38   Vitima de inundacao";-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"X39   Exposicao a outr forcas da natureza e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;4;5;6;3;4;2;2;-;-;-;-;-;-;-;-;26
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;4;3;2;-;2;-;-;1;-;-;-;1;-;1;-;14
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;1;-;1;3;-;-;1;-;1;-;-;-;-;-;-;7
"X47   Intox acid outr gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;3
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;4
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;1;-;-;-;-;-;-;4
"X58   Exposicao a outr fatores espec";-;-;-;-;-;1;-;-;-;2;1;-;1;2;2;-;2;-;1;-;-;-;12
"X59   Exposicao a fatores NE";-;-;2;-;1;1;3;14;27;30;25;38;24;22;31;25;18;12;26;25;60;4;388
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;1;1;3;2;1;-;1;1;1;1;-;-;-;-;-;12
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;-;1;1;4;1;-;-;-;-;-;-;-;-;-;1;8
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;2;2;2;2;-;-;2;-;3;1;2;1;-;1;-;18
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;1;-;-;3;1;1;1;-;-;-;-;-;-;-;7
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;3
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;2;5;7;6;8;2;7;5;4;2;6;3;3;-;-;60
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;2;4;7;6;3;4;3;4;3;2;3;1;1;1;-;44
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;5;43;137;143;129;108;95;83;55;45;35;31;11;14;18;4;956
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;1;-;2;1;1;-;-;-;-;-;-;-;-;-;1;6
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;2;5;6;5;2;5;3;2;3;1;-;1;-;3;-;38
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;3
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;2;7;16;19;21;10;16;10;16;8;11;6;3;3;4;1;153
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;1;4;5;1;3;4;4;1;3;-;1;2;-;-;-;29
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;1;1;1;1;6;3;8;5;3;3;1;2;1;1;2;-;39
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;1;4;1;6;2;-;3;-;1;1;1;1;-;-;-;21
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;3;4;9;17;14;13;9;8;7;6;4;2;-;-;2;-;98
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;3
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;1;3;2;3;-;2;2;2;-;1;-;-;-;-;-;16
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;1;3;3;6;7;6;3;2;2;1;3;-;-;-;2;39
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X87   Agressao p/pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";2;-;-;-;-;1;3;6;14;23;11;6;9;9;8;7;2;2;1;3;1;8;116
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;2;-;-;-;1;-;3;2;-;-;-;-;-;-;1;1;-;-;10
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;1;30;55;53;41;26;13;14;12;11;3;1;3;1;-;7;271
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;2;4;9;2;-;1;2;1;-;-;-;-;-;-;-;21
"X95   Agressao disparo outr arma de fogo ou NE";-;-;1;-;1;2;16;344;601;577;426;342;229;137;93;47;37;11;14;2;4;57;2941
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;1;-;-;-;-;-;-;2;2;2;6;3;1;1;2;-;1;-;1;4;26
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;1;3;42;94;104;115;111;79;62;42;28;19;10;6;5;5;24;750
"Y00   Agressao p/meio de um objeto contundente";1;-;1;2;-;2;6;35;61;62;73;62;49;41;43;37;23;11;12;11;13;28;573
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;-;-;-;-;2;-;2;-;-;1;-;-;-;-;-;-;-;2;7
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;-;-;-;-;-;1;3;5;6;2;6;2;1;1;1;-;1;4;33
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;3;7;10;9;12;12;8;4;7;5;-;1;1;1;1;81
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y06   Negligencia e abandono";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y07   Outr sindr de maus tratos";1;-;3;-;2;-;-;-;2;1;2;-;2;1;2;-;-;-;-;-;1;1;18
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;2;2;2;1;4;3;3;-;-;-;-;-;-;-;-;17
"Y09   Agressao p/meios NE";-;-;-;-;-;-;-;19;34;40;41;30;29;28;22;20;4;7;1;4;4;13;296
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;1;-;-;-;-;-;-;5
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;1;2;2;2;1;1;1;-;-;-;-;-;-;-;-;-;10
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;-;-;-;1;1;-;-;7
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;1;2;-;1;2;3;-;2;-;-;-;-;-;-;-;11
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;1;-;3;3;2;-;-;-;-;-;-;-;-;-;9
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;4;3;5;2;4;2;-;3;1;-;-;-;-;-;-;24
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;-;-;1;1;2;8;15;14;19;20;13;8;11;3;4;1;1;1;4;5;131
"Y21   Afogamento submersao intenc nao determinada";-;-;1;-;2;1;13;21;22;14;19;17;13;10;7;3;7;2;1;2;2;24;181
"Y22   Disparo de pistola intencao nao determinada";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;3
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;2;3;18;35;28;22;14;10;6;2;2;-;1;1;-;-;5;149
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;1;-;1;1;-;-;-;3;4;3;3;4;4;5;1;-;1;4;2;1;38
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;1;-;-;4;7;8;8;4;6;5;7;3;2;4;-;1;-;4;64
"Y29   Contato obj contundente intenc n det";-;1;1;-;3;1;2;15;32;47;42;43;52;44;56;41;37;19;16;15;22;24;513
"Y30   Queda salto empurr lugar elev intenc n det";-;-;2;-;-;-;-;3;3;4;3;3;5;7;11;9;9;1;10;8;21;-;99
"Y31   Queda perman corrida obj mov intenc n det";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;3
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;3
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;1;-;-;3;-;4;1;3;1;1;2;1;-;-;1;-;1;1;20
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;11;-;5;3;6;34;56;53;58;55;75;71;56;41;46;28;27;31;52;25;733
"Y35   Intervencao legal";-;-;-;-;-;-;2;45;63;36;18;11;4;3;3;-;-;-;-;-;-;4;189
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"Y52   Subst que atuam prim aparelho cardiovascular";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;1;-;1;1;-;7
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;4
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;2;1;-;-;-;1;2;6;13;9;9;11;11;11;18;-;94
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;-;-;2;-;-;-;-;-;2;1;1;1;1;2;4;4;-;18
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;3;-;-;1;3;1;-;12
"Y86   Sequelas de outr acid";-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;1;-;-;1;1;-;-;6
"Y87   Seq lesao autopr inten agress fato int indet";-;-;1;-;-;-;-;1;2;1;2;2;-;-;2;1;-;2;1;-;1;-;16
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;4
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;4
"Total";1974;807;1226;4;613;352;541;1927;3320;3620;3969;4714;6031;8111;10639;12255;13052;13728;15239;15654;29721;715;148212
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
