 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4
"W60   Contato espinhos plantas ou folhas agucadas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W66   Afogamento submersao consec queda banheira";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;5
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;4
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;1;2;9;7;4;2;2;3;2;2;2;1;-;-;-;-;-;1;38
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W73   Outr afogamentos e submersao espec";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"W74   Afogamento e submersao NE";-;-;1;-;4;2;7;2;2;1;4;4;1;-;4;1;1;3;1;2;2;2;44
"W75   Sufocacao e estrangulamento acid na cama";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"W78   Inalacao do conteudo gastrico";-;-;16;-;2;-;-;-;1;-;-;2;1;-;3;4;2;2;1;4;16;-;54
"W79   Inalacao ingest aliment caus obstr trat resp";-;3;13;-;1;1;-;-;-;-;2;2;2;5;1;3;2;-;3;3;19;-;60
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;3;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;1;-;1;-;9
"W84   Riscos NE a respiracao";-;-;23;-;3;3;-;-;1;4;-;-;3;2;6;1;2;2;8;5;35;-;98
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W87   Exposicao a corrente eletrica NE";-;-;-;-;1;-;-;-;-;2;2;1;1;-;1;2;-;-;-;-;-;-;10
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;3
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;5
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;5
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;1;1;-;2;5;4;1;1;2;6;2;4;1;3;2;5;7;1;48
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"X15   Contato c/aparelhos domesticos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;2;7;2;1;3;-;-;1;-;-;-;-;-;-;-;16
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;1;-;-;-;4
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;-;1;2;-;1;-;1;1;-;-;-;-;-;-;-;6
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"X47   Intox acid outr gases e vapores";-;-;-;-;1;1;-;1;-;-;-;-;1;-;-;-;1;-;-;-;1;-;6
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X58   Exposicao a outr fatores espec";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;2
"X59   Exposicao a fatores NE";-;-;-;-;-;2;-;2;1;5;1;-;1;1;7;6;6;8;18;15;96;-;169
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;1;1;1;6;6;3;2;9;7;1;-;1;1;-;-;-;39
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;1;1;2;3;3;1;2;-;2;2;-;-;1;-;-;18
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;1;4;3;4;3;3;3;3;6;4;1;-;-;-;-;35
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;2;2;1;2;1;-;3;1;2;-;2;-;1;2;-;19
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;1;18;20;18;24;14;15;19;19;15;12;8;5;4;3;1;196
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;-;1;-;-;1;4;1;-;-;-;-;-;-;-;1;8
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;-;-;4
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;1;-;5;2;1;3;2;1;1;-;-;-;-;-;1;17
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;2;-;2;3;3;4;2;6;3;1;1;1;-;1;-;29
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;-;6
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;1;-;1;1;4;1;2;3;-;-;1;-;-;1;-;15
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;1;5;6;2;6;7;4;9;8;3;3;4;1;3;1;1;64
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;4;2;1;-;-;-;1;1;-;-;-;-;-;-;-;9
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;4
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;1;-;2;2;1;5;1;3;1;1;-;1;-;2;-;20
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;2;1;10;15;9;9;6;2;3;1;3;1;-;3;-;2;2;69
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;1;7;4;2;5;2;1;2;1;2;1;-;-;1;-;-;29
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;4;22;25;29;20;24;21;9;7;7;2;1;1;1;-;3;176
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;1;-;-;-;-;2;1;1;-;-;1;-;-;-;1;-;-;-;3;10
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;2;4;15;20;24;16;22;25;19;19;5;3;3;2;-;1;1;181
"Y00   Agressao p/meio de um objeto contundente";-;-;2;-;1;3;-;7;5;7;11;6;11;8;6;3;6;6;3;1;11;6;103
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;1;-;-;-;1;-;1;-;1;1;2;-;-;2;-;1;1;-;11
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;1;-;-;-;1;1;-;2;1;1;1;1;-;-;1;-;-;10
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"Y06   Negligencia e abandono";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y07   Outr sindr de maus tratos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"Y08   Agressao p/outr meios espec";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Y09   Agressao p/meios NE";-;-;1;-;-;-;1;3;2;3;5;2;4;1;3;3;2;-;-;-;2;4;36
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;2;-;-;1;-;1;-;1;-;1;-;-;-;1;-;7
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;4
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1;-;5
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y16   Env solv org hidrocarb halog vap int n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;1;1;-;6
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;1;-;1;-;-;1;-;7
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;1;-;-;-;2;1;-;1;2;1;2;-;2;1;2;1;1;1;-;2;20
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;2;3;2;2;-;1;6;-;-;2;1;4;3;-;2;-;1;2;31
"Y23   Disparo arma fogo maior calibre intenc n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;3;-;-;-;-;1;1;1;1;1;-;-;-;-;-;8
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;1;-;-;-;2;-;1;2;-;-;2;-;-;2;1;-;-;-;11
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;-;3;2;-;1;-;2;-;-;2;3;1;-;-;-;-;14
"Y29   Contato obj contundente intenc n det";-;-;3;-;3;-;2;3;8;1;2;4;4;6;4;12;6;8;8;12;38;3;127
"Y30   Queda salto empurr lugar elev intenc n det";1;-;-;-;-;-;-;-;2;1;-;1;-;-;1;1;1;-;2;4;8;-;22
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"Y34   Fatos ou eventos NE e intenc nao determinada";1;1;1;-;2;2;1;2;3;5;6;4;9;5;6;6;6;6;10;22;76;4;178
"Y35   Intervencao legal";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y54   Subst atuam prim metab agua sais min ac uric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;3;1;1;-;9
"Y58   Vacinas bacter";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;1;-;-;-;-;-;1;1;2;-;1;-;-;-;-;-;-;6
"Y61   Obj estranho deix acid prest cuid cirurg med";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y63   Erros dosagem prest cuidados med e cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;1;1;1;6;3;6;12;5;7;17;8;12;22;11;32;-;144
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;3;4;-;11
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;4
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;7;-;11
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;2;1;-;6
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;1;3;-;7
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;2;1;4;-;10
"Total";1572;624;1014;1;475;301;320;691;904;1103;1548;1972;2866;4166;5541;7180;8440;9781;11641;14370;45442;101;120053
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
