 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"W67   Afogamento e submersao em piscina";-;-;1;-;3;1;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;8
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;4
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;1;-;1;4;1;-;2;3;2;1;3;1;5;-;-;-;2;1;27
"W73   Outr afogamentos e submersao espec";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W74   Afogamento e submersao NE";-;-;-;-;4;-;5;2;1;1;2;3;2;1;3;1;-;2;3;-;2;-;32
"W75   Sufocacao e estrangulamento acid na cama";-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"W78   Inalacao do conteudo gastrico";-;-;13;-;2;-;-;-;1;2;2;1;2;1;2;1;3;2;4;12;46;-;94
"W79   Inalacao ingest aliment caus obstr trat resp";1;1;13;-;2;1;1;-;-;1;1;2;1;2;2;4;8;2;3;6;17;-;68
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;8;-;12
"W83   Outr riscos espec a respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W84   Riscos NE a respiracao";1;4;25;-;3;3;-;2;-;1;1;1;5;7;7;5;7;10;18;25;117;-;242
"W87   Exposicao a corrente eletrica NE";-;-;1;-;1;-;-;1;1;1;-;1;1;-;-;-;-;-;-;-;-;-;7
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;4
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;1;1;2;-;3;-;4;5;4;3;5;-;4;5;3;1;6;-;47
"X12   Contato c/outr liquidos quentes";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X22   Contato c/escorpioes";-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"X33   Vitima de raio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;1;-;5
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;1;-;-;-;5
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;3
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X47   Intox acid outr gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;2;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;5
"X58   Exposicao a outr fatores espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
"X59   Exposicao a fatores NE";-;-;-;-;2;-;2;5;6;1;2;1;1;2;6;3;20;18;30;53;249;1;402
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;1;1;-;2;4;4;4;-;1;-;-;-;-;-;-;17
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;2;-;-;-;2;1;-;-;1;-;-;-;-;-;-;6
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;-;-;2;3;5;5;2;2;2;-;-;-;1;-;-;22
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;4
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;1;3;2;-;1;4;-;-;-;-;1;-;12
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;2;2;1;4;1;3;4;3;2;1;1;4;-;2;-;30
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;13;18;26;22;30;34;16;26;27;11;14;8;6;1;1;-;253
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;-;-;5
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;1;-;-;-;5
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;2;1;1;2;1;4;2;3;-;1;-;1;-;-;-;18
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;-;2;2;-;-;3;2;-;2;-;-;1;-;1;-;13
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;-;-;2;1;1;2;1;1;1;2;-;-;-;1;-;12
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;1;2;-;2;1;-;-;-;1;-;-;1;-;1;-;9
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;3;2;4;4;1;5;3;3;5;7;-;1;-;1;-;39
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;-;7;1;3;4;2;1;6;-;-;-;-;-;1;-;25
"X91   Agressao enforc estrangulamento sufocacao";1;-;-;-;1;-;-;6;5;4;9;5;4;3;-;3;2;1;-;-;1;2;47
"X92   Agressao p/meio de afogamento e submersao";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;-;4;3;1;2;3;2;1;1;-;1;1;-;-;-;1;20
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;1;4;20;14;18;17;19;14;13;5;8;3;1;-;2;2;-;141
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;1;-;-;1;1;2;2;-;-;2;-;-;-;-;-;1;3;2;15
"X99   Agressao objeto cortante ou penetrante";1;-;-;-;-;1;2;10;23;16;23;23;18;6;11;7;4;-;2;-;2;-;149
"Y00   Agressao p/meio de um objeto contundente";-;-;1;-;2;-;-;5;3;6;3;3;10;3;5;3;7;4;1;5;2;2;65
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;4
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;2;1;2;1;-;-;-;-;1;1;-;1;2;1;-;12
"Y05   Agressao sexual p/meio de forca fisica";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y07   Outr sindr de maus tratos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y09   Agressao p/meios NE";-;-;-;-;1;1;-;-;4;4;3;-;4;3;5;2;1;1;-;-;2;3;34
"Y10   Env analg antipir antireum n-opiac int n det";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;1;-;1;-;-;-;-;6
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;2;-;-;1;1;-;1;-;3;3;-;-;-;2;-;13
"Y15   Envenen alcool intencao nao determinada";-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;4
"Y17   Envenen outr gases vapores intenc n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
"Y18   Envenen pesticidas intencao nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;3;3;-;2;1;2;1;-;1;1;1;-;-;1;-;16
"Y20   Enforc estrang sufoc intenc nao determinada";-;1;-;-;-;-;1;4;3;1;4;-;6;1;-;-;1;1;-;-;-;-;23
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;1;-;-;2;1;-;-;2;1;-;1;-;1;2;1;-;-;-;12
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;1;1;3;-;2;4;1;2;1;-;-;-;-;-;1;16
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;2;-;-;-;-;6
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;-;1;3;1;2;1;1;-;-;1;1;-;-;1;1;-;13
"Y29   Contato obj contundente intenc n det";-;-;1;-;2;-;1;5;8;3;4;4;6;4;3;6;10;9;4;8;34;1;113
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;2;-;1;-;1;3;-;10
"Y32   Impacto veic a motor intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;1;1;-;-;6
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;2;-;5;1;2;6;4;5;5;7;6;9;9;12;14;20;25;27;136;-;295
"Y35   Intervencao legal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y40   Antibioticos sistemicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"Y42   Hormonios subst sintet antagonistas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y43   Subst de acao prim sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"Y44   Subst farm atuam prim s/constit sangue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"Y45   Subst analges antipiret e antiinflamatorias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y47   Sedativos hipnoticos e tranquilizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y48   Anestesicos e gases terapeuticos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"Y49   Subst psicotropicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;1;1;-;6
"Y59   Outr vacinas e subst biologicas e as NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y65   Outr acid durante prest cuid medic cirurg";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"Y69   Acid NE durante prest cuidado medic cirurg";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
"Y71   Disp cardiovasculares assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"Y72   Disp utiliz otorrino assoc incid adversos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Y82   Outr disp assoc incidentes adversos e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;1;1;1;-;2;1;3;6;6;5;6;8;16;12;11;24;63;-;166
"Y84   Reac anorm compl tard out proc med s/acid";-;-;2;-;1;-;-;-;1;-;-;-;1;-;1;1;1;3;1;1;-;-;13
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;10;-;13
"Y87   Seq lesao autopr inten agress fato int indet";-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;2;-;5
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;-;2;8;-;14
"Y89   Sequelas de outr causas externas";-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;2;-;7
"Total";1523;629;937;1;459;222;296;595;779;948;1433;2063;2756;3891;5555;7726;10018;11754;13502;15913;55078;76;136154
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
