 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"R90   Result anorm exam diagn imag sist nerv centr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;3
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R95   Sindr da morte subita na infancia";1;4;23;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;31
"R96   Outr mortes subitas de causa desconhecida";-;-;3;-;1;-;-;2;3;1;6;11;8;9;24;28;26;40;47;53;164;2;428
"R98   Morte s/assist";-;-;6;-;2;3;1;13;10;24;29;57;87;129;161;237;307;318;329;373;1179;12;3277
"R99   Outr causas mal definidas e NE mortalidade";6;1;97;-;56;18;35;186;216;238;284;344;344;436;455;534;612;577;584;562;1581;156;7322
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;5
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;2;-;2;2;7;1;4;5;6;10;11;10;9;7;12;15;17;-;120
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;5;2;5;6;8;13;13;20;13;23;19;16;17;20;13;13;19;6;231
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;1;4;4;7;2;9;10;6;12;6;8;11;5;6;6;7;10;2;116
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;1;-;2;10;3;4;5;1;3;4;1;2;2;1;1;2;2;44
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;11;8;9;33;44;49;55;67;65;77;79;59;65;64;44;46;58;40;873
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;1;1;1;1;-;2;1;2;1;5;2;-;2;-;19
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;1;3;3;5;4;4;6;11;6;4;2;5;3;4;2;1;64
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;2;2;4;6;2;3;1;2;-;4;5;2;-;1;2;-;-;36
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;-;-;2;-;2;-;1;1;1;1;2;1;-;-;-;-;-;11
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;1;2;2;1;1;1;4;5;6;3;3;2;-;3;1;-;35
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;1;9;3;7;6;4;3;5;4;8;5;6;-;1;1;-;63
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;-;2;5;1;5;2;1;4;-;-;-;-;-;-;-;20
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;3
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;1;7;9;3;3;2;2;6;3;3;-;-;-;1;-;-;40
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;31;62;51;47;35;27;22;25;13;10;3;1;-;-;-;327
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;1;1;15;35;24;22;19;14;5;6;11;5;3;-;1;-;-;162
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;1;-;-;27;48;29;26;10;17;3;7;4;2;-;-;-;-;-;174
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;2;17;25;21;11;20;14;8;6;6;1;2;2;-;-;-;135
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;1;3;66;110;93;72;67;54;46;26;14;4;4;4;1;-;-;565
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;3
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;1;-;-;-;-;-;5
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;-;-;-;-;1;1;3;-;-;-;2;-;-;-;-;-;-;7
"V43   Ocup automov traum col auto pickup caminhon";-;1;3;-;2;2;1;3;13;20;14;13;15;12;18;5;8;5;6;4;4;-;149
"V44   Ocup autom traum colis veic trans pesad onib";-;-;1;-;2;5;5;6;16;18;16;19;16;21;16;14;6;11;3;4;1;-;180
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;1;-;1;3;1;16;27;24;13;13;7;11;5;6;4;6;1;2;1;-;142
"V48   Ocup automovel traum acid transp s/colis";-;1;-;-;2;3;8;17;25;13;15;12;13;15;6;8;6;4;7;2;4;-;161
"V49   Ocup automovel traum outr acid transp e NE";-;-;5;-;3;5;4;19;30;42;40;41;40;47;35;28;29;23;13;14;10;-;428
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;2;1;-;1;1;1;-;1;-;1;2;2;2;1;1;-;-;16
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;-;-;-;2;-;2;1;-;-;-;-;-;1;-;-;-;6
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;3
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;1;-;-;-;1;1;-;1;2;1;-;1;-;-;-;-;8
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;1;-;1;7;3;7;4;4;6;6;2;2;2;-;-;-;45
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;1;1;1;-;2;1;3;1;1;-;1;-;-;-;-;12
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;2;7;-;3;3;2;7;7;5;3;-;4;-;-;-;43
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;-;1;-;2;4;3;1;1;1;1;-;-;1;-;-;15
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;2;-;2;-;1;1;2;-;1;-;2;-;-;-;11
"V78   Ocup onibus traum acid transp s/colis";-;-;2;-;-;1;1;-;1;-;-;1;-;-;4;-;-;1;-;1;1;-;13
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;2;2;1;-;1;-;1;-;2;2;2;1;2;-;1;-;17
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"V82   Ocup de um bonde traum acid transp";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;-;1;-;1;1;-;1;1;-;-;4;3;1;-;1;-;-;-;14
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;-;1;-;1;2;4;3;5;1;2;2;1;1;2;-;1;-;26
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"V89   Acid veic mot n-mot tipos de veic NE";-;-;3;-;4;5;7;59;144;120;102;112;88;84;83;51;51;26;26;18;10;11;1004
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;1;-;-;-;-;-;5
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;1;2;1;1;-;1;-;3;1;1;-;-;-;-;11
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;3
"V98   Outr acid transp espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V99   Acid transp NE";-;-;-;-;-;1;-;5;7;9;4;7;3;7;5;5;8;3;-;2;2;-;68
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;1;-;1;1;1;2;7;11;9;12;10;23;42;157;-;277
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;3;-;9
"W06   Queda de um leito";-;-;2;-;3;1;-;-;-;-;-;-;-;2;2;3;3;4;3;7;27;-;57
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;1;3;12;-;21
"W08   Queda de outr tipo de mobilia";-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;2;-;6
"W09   Queda envolv equipamento de playground";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;2;-;1;1;1;-;2;2;4;6;8;12;25;22;23;22;15;19;24;-;189
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;2;4;4;1;-;2;-;18
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;-;-;4;3;2;4;10;6;5;1;3;1;-;-;39
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;4;1;1;5;6;5;12;15;20;24;28;23;26;21;19;11;5;2;228
"W14   Queda de arvore";-;-;-;-;-;-;-;1;1;-;1;-;4;1;1;3;3;3;1;3;3;-;25
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;1;-;1;1;-;2;1;1;-;-;1;-;-;1;-;9
"W17   Outr quedas de um nivel a outr";-;-;-;-;2;-;1;2;4;4;5;10;15;13;15;15;17;14;4;7;13;-;141
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;3;4;2;10;21;36;35;46;56;90;103;132;190;726;-;1454
"W19   Queda s/especificacao";-;-;-;-;3;1;3;6;6;13;9;25;40;38;43;56;68;64;90;110;402;1;978
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;5;-;-;2;2;4;4;3;8;6;5;4;4;4;1;2;-;-;54
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;-;-;4
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;2;-;-;-;-;-;-;2;2;1;-;-;-;-;1;-;-;-;8
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;3
"W25   Contato c/vidro cortante";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
"W30   Contato c/maquinaria agricola";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;1;-;-;-;-;-;6
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;-;-;-;1;2;1;1;2;1;-;1;1;-;-;-;-;10
"W33   Rifle espingarda armas fogo de maior tamanho";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;-;10;7;5;4;6;2;2;1;1;-;-;-;-;-;-;38
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;-;4
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;1;-;5
"W41   Exposicao a um jato de alta pressao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;1;-;-;3;-;8
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;-;-;-;-;2;-;2;1;1;-;1;1;1;-;-;-;-;-;9
"W51   Colis entre duas pessoas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;5
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;5
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W59   Mordedura ou esmag provocado p/outr repteis";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;-;-;1;-;5
"W65   Afogamento submersao durante banho banheira";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;2;-;7;1;-;-;-;-;2;1;1;-;-;1;2;1;1;-;-;-;19
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;5;1;1;1;-;-;-;-;-;-;-;-;-;1;-;2;-;-;11
"W69   Afogamento e submersao em aguas naturais";1;-;-;-;3;3;14;46;35;34;27;34;23;16;38;26;12;5;5;7;5;3;337
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;1;1;3;3;2;1;2;1;2;1;-;-;2;-;-;-;19
"W73   Outr afogamentos e submersao espec";-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"W74   Afogamento e submersao NE";-;-;-;-;16;-;13;42;33;32;26;22;35;16;21;8;12;9;6;5;5;5;306
"W75   Sufocacao e estrangulamento acid na cama";-;1;6;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;-;-;1;-;2;1;2;-;1;2;1;1;1;-;-;-;-;-;12
"W78   Inalacao do conteudo gastrico";-;-;36;-;5;-;-;-;1;3;6;4;4;3;9;6;6;7;12;21;64;-;187
"W79   Inalacao ingest aliment caus obstr trat resp";1;6;26;-;8;3;2;-;-;2;2;8;7;5;11;11;17;7;11;11;23;-;161
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;4;-;3;-;-;-;2;-;1;2;1;1;-;-;-;-;1;3;12;1;31
"W83   Outr riscos espec a respiracao";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;3
"W84   Riscos NE a respiracao";3;4;57;-;9;7;-;6;5;4;5;9;15;16;10;12;19;31;33;47;200;3;495
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;1;-;1;-;-;-;-;8
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;-;-;-;1;1;2;1;1;1;-;-;-;-;-;-;-;7
"W87   Exposicao a corrente eletrica NE";-;-;1;-;1;1;5;9;11;14;15;12;11;15;9;11;3;2;2;-;1;1;124
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;1;-;-;-;-;-;1;-;-;1;-;1;1;2;-;1;-;-;4;2;14
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-;1;-;5
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;1;2;3;-;-;1;-;-;-;1;1;2;-;-;-;11
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;1;1;-;1;-;7
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;2;4;3;3;7;1;10;11;14;11;17;11;8;7;9;5;10;3;136
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X12   Contato c/outr liquidos quentes";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X14   Contato c/ar e gases quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X15   Contato c/aparelhos domesticos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X17   Contato motores maquinas ferramentas quentes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X18   Contato c/outr metais quentes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;-;-;-;6
"X22   Contato c/escorpioes";-;-;-;-;5;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;8
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;-;-;-;1;4;-;1;-;-;-;-;1;1;-;8
"X24   Contato c/centopeias e miriapodes venenosas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;1;1;2;-;1;2;-;2;1;-;1;2;-;13
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;1;-;1;-;-;1;-;2;-;-;1;1;-;-;-;-;-;-;7
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;1;1;-;-;1;-;7
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;2;7;12;8;10;5;4;2;1;1;1;1;-;-;1;55
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;5;4;1;2;-;-;-;1;-;1;-;1;1;-;-;16
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;2;1;1;-;-;-;-;8
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"X47   Intox acid outr gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;-;-;-;6
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;2;-;-;-;1;-;-;2;1;-;2;1;1;1;-;1;-;-;12
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X53   Falta de alimento";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X58   Exposicao a outr fatores espec";-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;-;1;1;-;1;2;-;10
"X59   Exposicao a fatores NE";-;-;3;-;3;3;4;28;37;29;26;26;34;34;32;31;58;66;59;97;376;9;955
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;2;3;2;3;8;8;5;1;2;1;1;-;-;-;-;36
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;3;1;3;4;3;3;1;-;1;1;-;-;-;-;-;20
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;1;2;1;4;5;8;8;4;2;4;-;-;-;1;-;-;40
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;2;2;1;-;-;-;1;12
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;-;-;-;-;-;-;5
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;-;2;2;3;1;2;-;-;2;1;-;-;-;-;-;13
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;2;-;5;3;4;6;4;6;5;2;2;2;1;3;-;45
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;2;4;2;4;3;8;7;6;6;2;2;5;2;3;-;56
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;20;84;145;170;178;193;156;129;113;94;79;55;44;13;26;2;1501
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;-;1;2;1;3;2;2;3;1;-;3;1;1;1;-;21
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;1;2;3;6;4;5;2;4;3;3;-;1;3;1;-;38
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;-;-;-;-;-;4
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;1;8;6;7;12;11;17;17;8;9;10;10;7;4;6;-;133
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;1;1;-;3;2;5;3;4;5;1;3;-;3;1;-;3;-;35
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;1;5;2;6;4;7;8;6;4;7;3;1;-;7;-;61
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;3;5;3;2;3;2;1;-;2;-;1;1;-;3;-;26
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;1;11;20;15;16;17;11;10;13;14;13;4;4;-;4;1;154
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;1;1;4;-;2;1;1;-;-;2;-;1;-;-;-;13
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;1;3;2;1;1;-;1;2;-;-;1;-;1;-;-;13
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;-;2;2;-;1;1;-;-;-;1;-;1;-;-;-;8
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;3;9;5;10;15;4;7;11;2;2;1;-;-;1;1;71
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X86   Agressao p/meio de subst corrosivas";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X90   Agressao prod quimicos e subst nocivas NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";1;-;-;-;1;-;2;10;11;22;23;13;12;6;3;5;3;1;6;1;1;6;127
"X92   Agressao p/meio de afogamento e submersao";1;-;1;-;-;1;-;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;7
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;1;1;75;95;66;52;47;26;14;14;8;9;8;1;2;-;5;424
"X94   Agressao disparo arma fogo de maior calibre";-;-;-;-;-;-;-;-;2;3;1;2;1;-;2;-;-;-;-;-;-;-;11
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;4;10;322;390;280;296;271;159;119;87;41;34;17;5;6;6;36;2083
"X96   Agressao p/meio de material explosivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;1;-;-;1;1;4;5;3;3;6;3;1;1;-;-;1;3;3;36
"X98   Agressao vapor agua gases ou objetos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"X99   Agressao objeto cortante ou penetrante";2;-;-;-;-;1;4;52;87;99;126;112;88;65;48;32;35;18;7;8;5;13;802
"Y00   Agressao p/meio de um objeto contundente";-;1;1;-;3;2;2;41;44;41;54;50;57;35;48;29;24;16;9;7;8;12;484
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;4
"Y02   Agressao proj coloc vitima obj movimento";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;-;1;1;1;2;1;2;1;-;2;1;-;2;-;-;1;-;1;16
