 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"R60   Edema NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R64   Caquexia";-;-;-;-;-;-;-;-;-;1;3;2;3;6;4;4;9;8;21;17;72;-;150
"R68   Outr sint e sinais gerais";2;-;3;-;-;-;1;1;2;1;1;5;8;13;18;23;17;28;41;56;287;-;507
"R95   Sindr da morte subita na infancia";5;3;21;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;32
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;-;1;-;1;3;3;6;17;19;27;29;41;30;29;45;60;178;1;490
"R98   Morte s/assist";4;4;11;-;7;3;8;14;14;28;61;114;190;269;351;380;438;418;556;563;1545;22;5000
"R99   Outr causas mal definidas e NE mortalidade";16;19;122;1;46;22;34;120;137;185;252;307;377;454;540;567;596;591;699;646;1726;116;7573
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;2;1;1;-;-;1;2;1;-;1;2;-;1;-;12
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;1;-;1;4;1;9;6;7;4;12;7;10;10;23;25;24;21;23;36;4;228
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;7;9;13;17;19;28;26;38;33;37;39;47;27;27;33;31;36;18;485
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;1;3;11;10;13;21;13;16;15;13;22;26;10;16;9;16;11;6;232
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;3;6;7;4;9;8;1;3;2;3;2;-;-;3;7;58
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;1;-;5
"V09   Pedestre traum outr acid transp e NE";-;-;2;-;17;7;17;33;56;71;73;77;77;81;84;54;60;45;59;48;52;54;967
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;4
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;2;-;2;2;2;8;3;1;6;4;4;1;2;1;1;-;39
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;1;1;6;8;5;6;9;9;7;11;8;9;2;1;1;-;-;84
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;2;11;5;3;4;6;5;3;3;2;3;1;-;-;1;1;50
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;-;-;2;-;2;-;1;1;-;1;-;-;1;-;-;-;-;8
"V18   Ciclista traum acid transp s/colis";-;-;-;-;1;1;3;-;-;2;4;4;4;2;2;2;3;3;-;1;2;1;35
"V19   Ciclista traum acid transp e NE";-;-;-;-;1;1;3;2;2;6;3;10;9;9;4;9;5;2;2;1;3;1;73
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;2;9;3;3;6;-;1;-;-;-;1;-;-;-;-;25
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;1;-;-;5;14;15;6;4;5;1;3;4;-;-;-;-;-;-;58
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;3;51;98;72;55;36;18;21;14;5;4;2;1;-;-;-;380
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;1;39;77;59;39;23;21;11;7;4;3;2;2;1;-;-;289
"V25   Motociclista traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;-;-;-;1;-;-;-;6
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;1;-;32;59;47;21;13;9;7;2;1;1;-;-;-;1;-;194
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;1;2;20;41;30;13;10;9;7;1;2;-;1;2;-;1;1;141
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;7;76;160;92;75;63;32;28;25;3;8;8;1;2;2;-;582
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;1;-;1;-;-;-;-;6
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;2;3;6;-;1;-;2;-;-;-;-;1;-;-;15
"V41   Ocup automovel traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;1;-;-;1;3;-;-;-;-;-;2;1;-;-;-;-;-;8
"V43   Ocup automov traum col auto pickup caminhon";-;-;1;-;4;1;3;11;26;24;25;23;15;15;19;14;13;9;10;2;5;-;220
"V44   Ocup autom traum colis veic trans pesad onib";-;-;1;-;4;6;2;6;22;34;33;22;16;17;14;13;4;6;5;4;2;-;211
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;3
"V47   Ocup automovel traum colis obj fixo parado";-;-;1;-;-;1;2;28;36;21;21;10;9;3;12;4;4;2;1;1;3;-;159
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;1;1;1;14;21;21;21;13;11;11;12;10;3;7;5;1;2;-;155
"V49   Ocup automovel traum outr acid transp e NE";-;-;4;-;6;8;16;42;96;86;82;83;65;77;69;50;34;19;21;9;8;-;775
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;1;2;2;2;1;1;1;2;1;4;-;-;-;-;-;-;17
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;1;-;2;1;-;-;-;-;1;1;-;-;-;-;-;-;6
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;1;-;3;2;2;-;2;-;-;-;1;1;-;-;-;12
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;-;-;1;-;-;1;2;1;2;-;-;-;-;-;-;-;7
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;2;3;2;10;6;3;4;3;3;4;3;-;-;-;-;43
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;4;1;3;-;-;-;2;1;-;-;-;-;-;-;11
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;1;5;11;3;2;6;6;5;5;3;5;-;-;-;1;53
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;2;1;2;3;7;2;4;5;4;3;2;-;-;-;-;-;35
"V71   Ocup onibus traum colis veic a pedal";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;1;-;4
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;3
"V75   Ocup onibus traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;-;2;3;-;-;10
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"V78   Ocup onibus traum acid transp s/colis";-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;4
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;1;1;3;1;-;-;-;-;1;-;1;-;-;8
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;1;-;1;1;1;-;-;3;1;2;1;2;1;2;2;-;18
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;1;5
"V82   Ocup de um bonde traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;4
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;1;-;-;1;3;1;1;-;2;2;3;2;2;2;2;-;-;-;22
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;2;-;-;-;6
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;2;-;-;-;-;-;6
"V87   Acid trans tipo espec desconh mod transp vit";-;1;-;-;3;4;4;8;15;12;18;14;8;15;6;7;6;3;3;1;3;-;131
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;1;-;1;-;-;-;-;6
"V89   Acid veic mot n-mot tipos de veic NE";-;-;4;-;11;9;18;117;203;195;147;136;103;121;113;80;61;53;30;25;27;9;1462
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;3
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"V93   Acid bord emb s/ac bem n caus afog submers";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;1;2;-;3;-;2;1;1;-;-;1;-;-;-;1;12
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;2;-;6
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V98   Outr acid transp espec";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"V99   Acid transp NE";-;-;-;-;2;1;1;18;35;37;26;25;21;16;20;17;12;11;6;9;1;-;258
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;1;-;-;1;1;2;9;6;4;5;5;18;13;84;-;149
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"W04   Queda enquanto carreg apoiado p/outr pessoas";1;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;6
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;4;-;7
"W06   Queda de um leito";-;-;1;-;-;-;-;-;-;-;1;1;1;1;2;-;7;4;4;3;29;-;54
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;1;1;1;10;-;18
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2;-;4
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;2;1;-;1;-;3;8;10;14;14;15;22;11;20;10;20;32;-;183
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;5;2;3;-;1;1;-;15
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;4;1;4;3;5;7;7;3;6;2;-;1;-;-;43
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;1;3;5;5;10;11;6;20;24;22;36;24;32;23;22;14;10;-;268
"W14   Queda de arvore";-;-;-;-;-;-;-;1;-;-;1;-;2;2;2;1;-;1;-;3;-;-;13
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;1;-;-;-;5
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;1;-;-;1;2;2;1;4;-;-;-;-;-;-;-;11
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;1;2;-;-;4;5;4;3;9;6;8;3;3;3;3;4;-;58
"W18   Outr quedas no mesmo nivel";-;-;1;-;-;-;-;2;1;7;14;17;35;25;35;41;45;68;91;95;415;4;896
"W19   Queda s/especificacao";1;-;1;-;5;3;5;5;12;10;21;33;59;59;58;74;59;76;85;148;389;1;1104
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;7;4;2;2;3;2;6;4;7;2;5;4;1;3;2;-;1;1;56
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;1;-;-;2;5;-;2;3;2;-;1;-;-;-;-;-;-;-;16
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;2;-;-;1;-;2;3;-;-;1;1;1;-;1;-;-;-;-;12
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;-;3;1;-;-;-;1;1;-;-;-;-;-;-;6
"W25   Contato c/vidro cortante";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;-;3;-;2;2;1;-;-;1;-;-;-;-;1;10
"W27   Contato c/ferramentas manuais s/motor";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;4
"W30   Contato c/maquinaria agricola";-;-;-;-;-;-;-;1;4;-;1;1;-;1;-;-;-;-;-;-;-;-;8
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;-;-;3;1;1;1;1;1;-;1;2;1;-;-;-;-;12
"W32   Projetil de revolver";-;-;-;-;-;-;-;-;2;-;2;3;-;1;1;-;-;-;-;-;-;-;9
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;2;-;5;7;4;3;6;3;3;1;-;-;-;-;-;2;-;36
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;1;3;-;-;-;-;1;-;-;-;-;-;-;-;5
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;1;-;-;1;3;2;-;-;-;1;1;-;-;9
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W39   Queima de fogos de artificio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;-;-;1;1;-;3;-;1;-;-;-;1;-;-;7
"W41   Exposicao a um jato de alta pressao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;1;-;5
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;-;1;-;2;-;-;2;-;-;2;-;1;-;-;-;-;8
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;1;-;-;-;1;-;-;-;-;2;1;-;-;-;-;-;-;1;6
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;1;-;-;-;-;-;5
"W53   Mordedura de rato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;1;1;-;-;-;-;-;6
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;4
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"W65   Afogamento submersao durante banho banheira";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"W66   Afogamento submersao consec queda banheira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;7;1;2;3;1;1;-;1;1;2;1;-;1;1;1;1;-;-;24
"W68   Afogamento submersao conseq queda piscina";-;-;1;-;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;7;11;34;66;53;39;40;27;30;39;23;21;10;6;8;4;4;17;439
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;3;1;5;2;4;1;3;2;2;3;3;1;2;-;-;-;32
"W73   Outr afogamentos e submersao espec";-;-;2;-;3;1;-;2;2;2;-;-;-;1;1;-;-;-;-;-;1;-;15
"W74   Afogamento e submersao NE";-;-;2;-;23;9;27;54;45;29;38;27;29;22;7;14;9;2;2;4;2;6;351
"W75   Sufocacao e estrangulamento acid na cama";-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;1;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;5
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;-;2;2;1;3;1;2;2;5;3;2;-;-;-;1;2;-;-;26
"W78   Inalacao do conteudo gastrico";-;2;28;-;4;1;-;1;2;3;2;4;5;2;3;5;3;4;5;7;17;1;99
"W79   Inalacao ingest aliment caus obstr trat resp";1;1;34;-;2;1;3;1;-;3;1;2;7;3;9;6;7;3;5;4;22;1;116
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;3;-;1;-;2;1;-;-;2;-;2;-;3;1;3;4;2;1;3;-;28
"W83   Outr riscos espec a respiracao";-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;4
"W84   Riscos NE a respiracao";-;4;32;1;7;-;6;2;3;3;6;1;8;6;8;14;10;10;14;19;75;1;230
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;-;-;2;3;2;2;2;5;1;1;1;1;-;-;-;-;-;20
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;2;1;2;-;-;-;2;-;-;-;-;-;-;-;-;-;7
"W87   Exposicao a corrente eletrica NE";-;-;-;-;3;2;6;5;15;15;24;12;18;12;8;5;4;2;2;2;1;-;136
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
"W91   Exposicao a tipo NE de radiacao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;2;-;1;-;-;-;1;1;-;1;2;-;1;-;2;2;-;-;13
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;3
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;2;-;1;2;-;2;1;5;1;1;-;2;-;1;2;1;-;21
"X05   Exposicao a combustao de roupa de dormir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"X06   Exposicao combustao outr tipo roupa acessor";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;1;-;-;1;-;6
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;1;-;-;1;-;-;1;3;2;1;1;-;-;2;-;-;-;12
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;10;3;1;2;6;16;10;5;14;12;14;13;10;6;5;4;7;7;145
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X11   Contato c/agua corrente quente de torneira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"X12   Contato c/outr liquidos quentes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;3
"X14   Contato c/ar e gases quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X16   Contato c/aquecedores radiadores e tubulacao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X17   Contato motores maquinas ferramentas quentes";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X18   Contato c/outr metais quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;-;-;5
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;1;-;-;4
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;1;2;2;3;1;1;3;-;-;-;-;-;-;-;-;13
"X34   Vitima de terremoto";-;-;-;-;-;-;-;-;7;4;-;1;1;-;-;-;-;-;-;-;-;-;13
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;-;2;4;1;2;1;3;4;1;2;2;1;-;1;1;1;-;-;26
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X38   Vitima de inundacao";-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;-;-;1;1;-;-;-;7
"X39   Exposicao a outr forcas da natureza e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;5;6;8;3;4;2;3;-;-;-;-;-;-;-;-;31
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;6;5;2;-;2;-;-;1;-;-;-;1;1;1;-;19
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;1;-;1;3;-;-;1;-;1;1;-;-;-;-;-;8
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X47   Intox acid outr gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;-;-;-;-;-;5
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;4
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;1;-;1;-;-;1;1;-;-;-;1;1;1;1;-;-;-;-;-;-;8
"X58   Exposicao a outr fatores espec";-;-;-;-;-;1;-;-;-;2;1;-;2;2;2;-;2;-;1;-;-;-;13
"X59   Exposicao a fatores NE";-;-;3;-;2;2;4;21;30;36;27;40;30;26;34;30;22;18;41;44;148;4;562
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;1;1;1;4;3;4;3;2;3;1;2;2;-;-;-;-;27
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;-;1;1;5;1;-;-;-;1;-;-;-;-;-;1;10
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;4;5;8;5;2;3;4;2;4;1;2;1;-;2;-;43
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;2;-;-;3;1;2;1;-;-;-;-;1;-;-;10
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;1;-;6
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;4;7;8;12;14;6;15;8;4;6;7;4;3;-;-;98
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;4;7;9;8;4;6;7;7;7;3;3;1;1;1;-;68
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;7;55;157;155;142;118;105;98;65;51;40;33;13;18;18;5;1080
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;1;-;2;2;2;1;-;-;-;-;1;1;1;-;1;12
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;2;5;7;5;2;6;3;2;3;1;-;1;-;4;-;41
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;3
