 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"R78   Presenca drog outr subst norm n encontr sang";-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;3
"R85   Achados anorm mat prov org digest cav abdom";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R90   Result anorm exam diagn imag sist nerv centr";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;1;1;-;-;5
"R92   Achados anorm exames diagn imagem da mama";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;3
"R93   Achados anorm exam diagn imag out estr corp";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"R94   Resultados anormais de estudos de funcao";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;3
"R95   Sindr da morte subita na infancia";2;1;12;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;17
"R96   Outr mortes subitas de causa desconhecida";-;-;4;-;-;1;1;4;5;17;18;24;38;54;71;109;111;135;151;130;425;1;1299
"R98   Morte s/assist";1;1;5;-;1;-;3;15;24;33;32;58;104;117;191;212;276;338;298;313;1159;7;3188
"R99   Outr causas mal definidas e NE mortalidade";2;6;87;-;37;19;29;219;414;386;387;467;543;592;735;868;935;924;852;802;2227;108;10639
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;2;-;-;1;2;2;-;12;6;10;8;23;19;21;14;9;21;2;152
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;3;1;2;4;7;11;11;8;17;19;11;14;17;17;5;5;13;2;167
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;2;2;2;5;2;5;13;9;9;14;11;14;12;9;11;11;9;3;143
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;1;2;1;2;1;4;2;2;1;3;-;1;1;-;1;22
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;4;4;6;22;24;30;49;45;46;38;54;43;59;36;42;27;25;31;585
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;3
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;3;1;1;2;3;1;2;2;3;1;6;2;-;1;-;28
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;1;3;4;5;4;10;10;9;3;6;15;9;4;5;6;2;-;96
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;1;2;3;3;2;4;1;5;5;2;1;2;2;1;1;2;1;38
"V16   Ciclista traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;1;1;-;2;-;2;2;-;-;-;1;-;-;-;-;-;-;9
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;1;6;2;6;1;4;7;2;4;9;7;3;2;4;3;-;61
"V19   Ciclista traum acid transp e NE";-;-;-;-;1;1;1;5;4;6;5;7;3;5;11;6;7;2;6;4;1;1;76
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;-;1;1;4;4;2;2;1;-;-;1;-;-;-;-;16
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;1;-;-;1;3;2;-;-;-;-;-;-;-;-;-;7
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;3;13;11;10;4;4;3;3;3;1;2;-;-;-;-;57
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;36;103;60;50;62;39;32;19;17;6;5;2;1;1;-;434
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;1;15;52;27;32;28;14;18;12;13;7;1;1;1;-;-;222
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;1;29;63;32;38;24;23;15;11;6;-;4;1;-;-;-;247
"V28   Motociclista traum acid transp s/colis";-;-;-;-;1;-;-;22;49;26;14;25;17;8;9;4;1;5;-;4;1;-;186
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;2;53;117;84;64;70;52;45;33;20;11;-;4;1;1;-;557
"V30   Ocup tricicl mot traum colis pedestre animal";-;-;-;-;1;1;3;4;3;6;10;16;11;5;10;9;13;12;5;6;7;-;122
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
"V36   Ocup tric mot traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V38   Ocup tricic motor traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;4
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;-;-;1;1;1;-;-;2;3;-;-;1;-;-;-;1;-;10
"V43   Ocup automov traum col auto pickup caminhon";-;1;2;-;4;-;2;8;15;12;8;16;16;8;17;16;11;10;7;5;3;2;163
"V44   Ocup autom traum colis veic trans pesad onib";-;-;2;-;1;3;5;15;17;18;16;25;22;19;16;16;15;7;1;-;4;-;202
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"V47   Ocup automovel traum colis obj fixo parado";-;-;3;-;-;-;1;14;36;29;18;10;10;6;5;15;12;7;4;3;4;-;177
"V48   Ocup automovel traum acid transp s/colis";-;-;1;-;-;-;1;10;27;15;23;11;8;13;12;8;4;3;2;2;-;-;140
"V49   Ocup automovel traum outr acid transp e NE";-;-;2;-;3;3;4;26;47;30;47;46;30;40;27;31;17;23;11;13;16;1;417
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;-;1;-;3;1;3;-;2;1;2;1;-;-;-;-;14
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;4
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;1;-;2;-;-;1;-;1;1;3;-;-;-;-;-;-;9
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;3
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;-;-;-;3;1;-;-;1;1;1;-;-;-;-;-;-;7
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;1;1;4;3;8;2;4;12;2;2;1;1;-;-;41
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;1;-;2;-;-;1;2;1;-;-;1;1;1;-;-;10
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;-;3;2;4;3;5;7;8;8;3;4;-;-;1;-;48
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;-;-;-;3;3;4;1;1;4;7;2;2;1;1;-;29
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;9;10;3;2;2;3;2;1;-;-;-;-;-;-;32
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;1;-;-;5
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;3
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;2;-;1;1;-;1;1;4;3;4;1;2;-;1;1;-;22
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;-;-;1;-;8
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;3
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;1;-;2;8;7;10;3;6;3;5;3;3;2;-;-;1;-;54
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;5
"V89   Acid veic mot n-mot tipos de veic NE";-;-;3;-;7;5;5;26;84;55;63;54;65;50;46;48;32;22;18;16;12;3;614
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;-;2;1;2;3;1;1;1;-;-;-;-;-;-;11
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V98   Outr acid transp espec";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;3
"V99   Acid transp NE";-;-;-;-;1;-;-;3;2;-;6;2;4;4;1;-;-;2;2;1;1;-;29
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;-;1;3;3;6;6;5;19;16;20;25;36;52;212;1;405
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"W06   Queda de um leito";-;-;2;-;-;-;-;-;-;-;1;-;-;1;1;1;2;1;5;6;30;-;50
"W07   Queda de uma cadeira";-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;3;2;1;12;-;21
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;7;-;10
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"W10   Queda em ou de escadas ou degraus";-;-;-;-;1;-;-;2;1;3;3;8;6;14;11;15;20;12;17;17;29;-;159
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;4;-;4;1;1;2;-;16
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;1;-;2;-;4;2;2;4;9;4;6;1;1;-;36
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;1;1;1;2;6;8;10;10;14;18;19;19;34;24;12;6;15;-;200
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;-;1;4;1;3;1;5;1;2;1;2;-;21
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;-;1;2;-;-;1;2;-;-;-;-;-;-;1;-;7
"W17   Outr quedas de um nivel a outr";-;-;1;-;2;-;2;3;10;11;5;14;11;11;14;13;13;14;14;8;18;-;164
"W18   Outr quedas no mesmo nivel";-;1;2;-;2;-;-;1;1;5;12;11;31;40;53;63;100;119;126;206;732;-;1505
"W19   Queda s/especificacao";-;-;1;-;1;-;1;2;2;8;14;14;25;32;39;39;52;48;67;76;382;2;805
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;2;2;1;-;3;4;3;2;4;5;3;8;5;3;1;-;1;-;47
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;-;-;1;2;-;1;1;1;1;1;-;1;-;-;-;9
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;1;-;-;-;1;1;-;2;2;2;3;4;-;1;-;-;1;-;18
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"W25   Contato c/vidro cortante";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"W28   Contato segadeira mot p/cortar aparar grama";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;4
"W30   Contato c/maquinaria agricola";-;-;-;-;-;-;-;-;1;-;1;1;-;1;1;1;2;1;1;1;-;-;11
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;-;1;-;2;-;1;2;1;-;1;1;1;-;-;1;-;11
"W32   Projetil de revolver";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"W33   Rifle espingarda armas fogo de maior tamanho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;-;5;4;3;1;3;2;1;-;1;-;-;-;-;2;-;22
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;1;1;-;1;-;6
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;1;-;-;5
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;-;1;-;-;-;-;-;1;1;1;1;1;-;1;1;-;-;-;8
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;3
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;1;2;-;8
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;9;3;1;2;1;3;2;-;1;2;-;-;2;3;-;-;3;-;32
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;6;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"W69   Afogamento e submersao em aguas naturais";-;-;1;-;11;6;8;48;51;28;34;26;41;20;27;25;9;12;4;2;4;5;362
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;3;-;2;-;3;-;2;1;1;2;1;1;1;1;2;-;20
"W73   Outr afogamentos e submersao espec";-;-;-;-;1;-;1;2;-;1;1;1;1;-;1;-;-;-;-;-;-;-;9
"W74   Afogamento e submersao NE";-;-;-;-;30;4;7;41;26;23;17;20;22;18;15;11;11;10;4;6;3;7;275
"W75   Sufocacao e estrangulamento acid na cama";-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"W76   Outr enforcamento e estrangulamento acid";-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"W77   Risco resp dev desmor queda terra outr subst";-;-;1;-;1;2;1;-;-;1;-;1;1;1;1;-;-;-;-;-;-;-;10
"W78   Inalacao do conteudo gastrico";-;1;30;-;4;2;1;2;7;3;8;6;6;8;14;14;10;18;17;33;122;-;306
"W79   Inalacao ingest aliment caus obstr trat resp";-;4;15;-;3;1;1;-;1;4;-;7;4;9;5;9;11;6;5;13;30;-;128
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;3;-;2;-;-;-;1;1;-;1;5;4;2;4;1;4;8;7;15;1;59
"W81   Confinado aprision ambiente pobre oxigenio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W83   Outr riscos espec a respiracao";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;3
"W84   Riscos NE a respiracao";1;8;40;-;6;1;1;3;7;2;5;6;8;10;21;9;19;19;26;42;149;2;385
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;-;-;-;-;4;-;1;-;1;-;-;-;1;-;-;-;-;7
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;-;-;2;2;-;2;-;2;4;-;-;-;1;-;-;-;13
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;4;2;7;8;7;10;11;12;10;10;10;9;3;2;1;2;-;108
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W93   Exposicao frio excessivo orig artificial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;2;-;-;-;-;-;1;1;-;2;-;-;2;3;1;2;-;2;2;-;18
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;1;-;-;-;5
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;1;1;1;1;3;3;1;-;4;1;-;-;1;1;-;-;18
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;2;1;1;-;1;2;-;11
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;1;-;9;-;2;2;6;5;8;12;13;10;10;11;14;7;8;5;13;7;143
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;3
"X12   Contato c/outr liquidos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;-;1;-;6
"X21   Contato c/aranhas venenosas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;3
"X22   Contato c/escorpioes";-;-;-;-;4;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;1;-;2;1;1;3;-;14
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"X32   Exposicao a luz solar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
"X36   Vitima avalanc desab terra out mov sup terr";-;-;1;-;1;3;3;1;3;4;5;5;5;3;1;1;3;2;-;-;1;-;42
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;3
"X38   Vitima de inundacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;2;-;5
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;11;16;15;10;9;9;5;2;2;-;-;1;-;-;-;80
"X43   Envenen acid outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;3
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;2;4;-;2;1;3;1;1;-;1;-;3;2;4;-;24
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;-;-;1;-;-;1;2;2;-;-;-;1;-;-;-;7
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;3;2;2;-;-;-;-;-;-;-;-;-;1;-;-;8
"X47   Intox acid outr gases e vapores";-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;-;5
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;3
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;1;-;1;4;2;-;1;1;1;-;1;4;1;1;-;2;1;-;21
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"X52   Estadia prolongada ambiente agravitacional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3
"X58   Exposicao a outr fatores espec";-;-;-;-;-;1;-;-;-;-;-;3;-;2;-;1;1;-;-;1;3;-;12
"X59   Exposicao a fatores NE";-;-;-;-;2;2;1;7;18;8;12;25;16;20;15;16;23;28;49;42;292;2;578
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;3
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;4;2;6;2;9;9;5;4;3;2;-;1;1;-;-;48
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;1;9;3;4;6;1;3;-;2;1;-;-;1;-;-;31
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;1;7;12;9;9;12;8;11;9;4;8;5;4;1;2;-;102
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;2;-;3;4;3;-;-;1;-;2;-;-;-;15
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;2;-;-;-;1;1;-;1;2;-;1;-;-;-;-;8
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;1;2;2;2;4;6;5;6;1;4;4;3;-;3;-;43
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;1;4;-;4;3;4;1;2;6;3;2;1;-;1;-;32
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;10;118;164;165;169;188;162;144;131;115;79;75;42;18;20;1;1601
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;1;2;-;1;-;2;1;1;1;-;1;1;-;-;1;12
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;3;2;1;6;4;7;2;2;2;3;3;3;1;1;-;40
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;3
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;6;11;13;11;10;4;10;5;5;7;6;5;1;7;-;101
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;1;7;6;4;1;4;4;2;1;1;2;2;-;35
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;2;2;4;6;4;5;2;6;4;8;4;2;3;1;-;53
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;2;3;1;2;3;1;2;-;1;-;2;2;-;2;-;21
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;3;13;8;11;16;9;20;6;9;7;4;8;5;3;3;1;126
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;1;3;1;-;4;-;1;-;1;-;-;-;-;-;-;11
