 Mortalidade - Brasil;;;;;;;;;;;;;;;;;;;;;;;
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det;;;;;;;;;;;;;;;;;;;;;;;
Unidade da Federação: São Paulo;;;;;;;;;;;;;;;;;;;;;;;
Período:2016;;;;;;;;;;;;;;;;;;;;;;;
Categoria CID-10;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
V09   Pedestre traum outr acid transp e NE;-;-;-;-;6;8;15;25;30;41;37;76;64;57;53;58;55;56;41;27;51;36;736
V11   Ciclista traum colis outr veic a pedal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
V12   Ciclista traum colis veic motor 2 3 rodas;-;-;-;-;-;-;1;1;-;2;1;-;-;3;3;3;1;-;-;2;3;-;20
V13   Ciclista traum colis automov pickup caminhon;-;-;-;-;-;-;2;9;3;2;3;3;2;3;6;3;7;5;4;3;2;-;57
V14   Ciclis traum colis veic transp pesado onibus;-;-;-;-;-;-;1;5;3;1;3;3;5;3;2;3;1;3;2;1;-;-;36
V17   Ciclista traum colis objeto fixo ou parado;-;-;-;-;-;-;2;2;2;-;1;-;-;1;1;3;1;-;-;-;-;-;13
V18   Ciclista traum acid transp s/colis;-;-;-;-;-;-;1;3;4;3;2;1;2;2;7;6;3;4;1;-;-;-;39
V19   Ciclista traum acid transp e NE;-;-;-;-;-;-;2;2;3;1;4;5;2;5;8;7;4;4;4;1;1;-;53
V20   Motociclista traum colis pedestre animal;-;-;-;-;-;-;-;1;3;3;4;2;3;1;1;-;1;2;-;-;-;-;21
V21   Motociclista traum colis veic pedal;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
V22   Motocicl traum colis veic motor 2 3 rodas;-;-;-;-;-;-;-;5;9;10;8;5;1;5;7;2;1;-;-;-;-;-;53
V23   Motocicl traum colis automov pickup caminhon;-;-;-;-;-;-;1;38;59;53;44;36;27;26;23;8;10;3;1;-;-;-;329
V24   Motocicl traum colis veic transp pesado onib;-;-;-;-;-;-;-;19;52;37;31;29;15;12;6;4;3;2;1;-;-;-;211
V26   Motocicl traum colis outr veic nao-motoriz;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
V27   Motocicl traum colis objeto fixo parado;-;-;-;-;-;-;3;27;50;32;22;25;18;9;8;3;3;1;-;1;1;-;203
V28   Motociclista traum acid transp s/colis;-;-;-;-;-;-;3;23;39;18;18;13;12;9;3;6;4;3;3;-;-;-;154
V29   Motociclista traum outr acid transp e NE;-;-;-;-;-;-;3;49;114;77;75;66;43;39;16;17;11;6;3;1;2;-;522
V33   Ocup tric mot traum col auto pickup caminhon;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
V34   Ocup tric mot traum col veic transp pes onib;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
V39   Ocup tricicl mot traum outr acid transp e NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
V40   Ocup automovel traum colis pedestre animal;-;-;-;-;-;-;-;-;-;1;1;1;2;2;-;-;1;-;-;-;-;-;8
V41   Ocup automovel traum colis veic a pedal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
V42   Ocup autotraum colis outr veic mot 2 3 rodas;-;-;-;-;-;-;-;2;1;-;2;-;-;1;-;-;1;-;-;-;-;-;7
V43   Ocup automov traum col auto pickup caminhon;-;-;2;-;1;1;2;13;17;23;11;22;16;15;14;13;18;12;3;5;7;-;195
V44   Ocup autom traum colis veic trans pesad onib;-;-;-;-;1;-;1;6;18;15;15;17;10;10;10;12;7;8;4;4;3;-;141
V45   Ocup automovel traum colis trem veic ferrov;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
V46   Ocup automov traum colis outr veic n-motor;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2
V47   Ocup automovel traum colis obj fixo parado;-;-;-;-;2;-;-;20;34;31;11;19;11;8;8;8;10;7;4;3;4;-;180
V48   Ocup automovel traum acid transp s/colis;-;-;1;-;1;-;2;11;18;22;16;10;14;12;13;14;11;2;9;2;2;1;161
V49   Ocup automovel traum outr acid transp e NE;-;-;4;-;6;10;7;24;63;54;64;48;40;43;45;32;32;16;19;12;6;1;526
V52   Ocup caminhon traum colis veic mot 2 3 rodas;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
V54   Ocup caminhon traum col veic transp pes onib;-;-;-;-;-;-;-;1;2;1;1;-;-;2;2;2;-;1;1;-;1;-;14
V57   Ocup caminhonete traum colis obj fixo parado;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;3
V58   Ocup caminhonete traum acid transp s/colis;-;-;-;-;-;-;-;-;-;-;2;1;2;1;1;2;1;-;-;-;-;-;10
V59   Ocup caminhonete traum outr acid transp NE;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
V60   Ocup veic transp pesado traum colis ped anim;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
V63   Ocup veic tr pesado traum col auto caminhon;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;1;-;-;-;-;-;-;6
V64   Ocup v tr pes tr col outr veic tr pes onib;-;-;-;-;-;-;-;-;3;3;5;6;10;5;2;5;1;2;-;1;-;-;43
V67   Ocup veic tr pesado traum col obj fixo parad;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;2;-;1;-;1;-;-;9
V68   Ocup veic tr pesado traum ac transp s/colis;-;-;-;-;-;-;1;1;-;1;5;4;4;4;4;1;5;1;3;-;-;-;34
V69   Ocup veic tr pesado traum outr ac transp NE;-;-;-;-;-;-;-;-;1;1;3;2;3;2;2;3;4;4;-;-;1;-;26
V74   Ocup onibus traum colis veic transp pes onib;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;4
V77   Ocup onibus traum colis objeto fixo parado;-;-;-;-;-;-;-;-;-;-;2;-;2;-;4;-;2;-;-;-;-;-;10
V78   Ocup onibus traum acid transp s/colis;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;2;1;-;2;-;9
V79   Ocup onibus traum outr acid transp e NE;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;4
V80   Pess mont anim oc veic anim traum ac transp;-;-;-;-;-;2;1;2;-;2;1;2;1;1;1;3;3;2;1;3;2;-;27
V81   Ocup trem veic ferroviario traum acid transp;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2
V82   Ocup de um bonde traum acid transp;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;1;-;-;5
V83   Ocup veic esp mot area ind traum ac transp;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
V84   Ocup veic esp mot uso agric traum acid trans;-;-;-;-;2;-;-;-;-;-;-;2;2;2;1;1;2;-;2;1;1;-;16
V85   Ocup veic mot esp constr traum acid transp;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
V86   Ocup veic outr uso n-via pub traum ac transp;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
V87   Acid trans tipo espec desconh mod transp vit;-;-;-;-;-;-;-;2;1;4;7;4;5;5;2;1;1;1;1;-;1;-;35
V88   Ac n-trans tipo espec desconh mod transp vit;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
V89   Acid veic mot n-mot tipos de veic NE;-;-;1;-;2;9;13;93;129;142;135;96;93;96;77;63;48;36;34;24;33;7;1131
V90   Acid embarcacao caus afogamento submersao;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;2;-;-;-;-;5
V91   Acid embarcacao causando outr tipo de traum;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
V92   Afog submers rel transp agua s/acid embarc;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;3
V93   Acid bord emb s/ac bem n caus afog submers;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
V95   Acid de aeronave mot causando traum ao ocup;-;-;-;-;-;-;-;1;3;3;2;1;3;2;1;1;1;1;-;-;-;-;19
V96   Acid aeronave s/motor causando traum a ocup;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;-;-;-;-;5
V97   Outr acid espec de transporte aereo;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;4
V98   Outr acid transp espec;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
V99   Acid transp NE;-;-;1;-;-;-;-;1;6;10;8;8;4;8;7;5;-;3;3;1;-;2;67
W01   Queda mesmo nivel escorr tropec passo falso;-;-;-;-;-;-;-;-;1;-;3;-;4;5;7;6;13;9;21;34;133;-;236
W02   Queda env patins rodas gelo esqui pranch rod;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;3
W03   Outr qued mesmo niv colis empurrao outr pess;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
W04   Queda enquanto carreg apoiado p/outr pessoas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
W05   Queda envolv uma cadeira de rodas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
W06   Queda de um leito;-;-;3;-;1;-;-;-;-;-;1;1;2;1;4;4;1;7;2;9;35;-;71
W07   Queda de uma cadeira;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;4;11;-;17
W08   Queda de outr tipo de mobilia;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;6
W09   Queda envolv equipamento de playground;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
W10   Queda em ou de escadas ou degraus;-;-;-;-;2;1;-;-;2;2;8;9;21;18;17;23;16;23;16;15;23;-;196
W11   Queda em ou de escadas de mao;-;-;-;-;-;-;-;-;-;1;-;1;3;2;2;3;4;4;-;2;-;-;22
W12   Queda em ou de um andaime;-;-;-;-;-;-;-;-;1;1;3;6;5;3;6;8;7;2;2;-;-;-;44
W13   Queda de ou p/fora edificios outr estruturas;-;-;-;-;3;-;1;2;7;11;9;11;17;31;23;41;29;22;13;14;9;1;244
W14   Queda de arvore;-;-;-;-;-;-;-;-;-;-;1;4;2;3;3;2;2;2;1;-;-;-;20
W15   Queda de penhasco;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
W16   Merg pulo agua caus out traum n afog submers;-;-;-;-;-;-;-;-;1;2;1;1;1;-;-;-;-;-;-;-;-;-;6
W17   Outr quedas de um nivel a outr;-;-;-;-;2;1;-;2;1;4;5;7;7;14;15;12;12;14;1;14;13;2;126
W18   Outr quedas no mesmo nivel;-;-;-;-;2;-;-;3;2;7;7;15;34;37;66;70;96;96;135;212;788;3;1573
W19   Queda s/especificacao;-;-;2;-;1;2;3;4;2;15;18;42;44;45;56;64;65;76;93;108;470;-;1110
W20   Impacto caus objeto lanc projetado em queda;-;-;1;-;2;-;1;2;4;3;7;8;3;6;5;4;2;3;2;2;3;-;58
W22   Impacto acid ativo passivo caus outr objetos;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;3;-;7
W23   Apert colhid comprim esmag dentro objetos;-;-;-;-;2;-;-;-;-;3;3;-;3;1;3;-;1;1;-;-;1;-;18
W24   Contato elevadores instr de transm NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
W25   Contato c/vidro cortante;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2
W26   Contato c/faca espada e punhal;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;3
W27   Contato c/ferramentas manuais s/motor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
W28   Contato segadeira mot p/cortar aparar grama;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
W29   Contat out utens manuais ap domest equip mot;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;3
W30   Contato c/maquinaria agricola;-;-;-;-;1;-;-;1;-;-;-;1;-;1;-;1;1;-;-;-;-;-;6
W31   Contato c/outr maquinas e c/as NE;-;-;-;-;1;-;-;-;2;1;2;3;3;1;-;-;-;-;-;-;-;-;13
W33   Rifle espingarda armas fogo de maior tamanho;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
W34   Projeteis de outr armas de fogo e das NE;-;-;-;-;-;-;-;2;1;3;3;-;-;-;1;-;-;-;-;-;-;-;10
W35   Explosao ou ruptura de caldeira;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
W36   Explosao ou ruptura de cilindro de gas;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;2;1;-;7
W37   Explosao ruptura pneumat tubulac mang press;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
W38   Explosao ruptura outr ap pressurizados espec;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
W39   Queima de fogos de artificio;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
W40   Explosao de outr materiais;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;1;-;4
W44   Penetr corpo estranho olho orificio natural;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;3
W45   Penetracao corpo objeto estranho pele;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
W49   Exposicao outr forcas mecan inanimadas e NE;-;-;-;-;-;-;-;1;-;1;2;1;-;1;2;1;-;1;-;1;1;-;12
W54   Mordedura ou golpe provocado p/cao;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
W55   Mordedura golpe provoc outr animais mamif;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;-;1;-;5
W57   Morded picadas inseto outr artrop n-venen;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
W64   Exposicao outr forcas mecan animadas e as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
W65   Afogamento submersao durante banho banheira;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
W67   Afogamento e submersao em piscina;-;-;-;-;12;4;1;-;2;1;2;1;-;2;1;1;2;-;1;1;1;-;32
W68   Afogamento submersao conseq queda piscina;-;-;-;-;4;-;-;2;2;2;2;2;-;1;1;-;-;-;-;-;1;-;17
W69   Afogamento e submersao em aguas naturais;-;-;-;-;8;10;20;53;39;25;32;30;26;28;25;18;11;9;9;2;5;10;360
W70   Afogamento submersao conseq queda aguas nat;-;-;-;-;-;-;-;1;2;1;-;1;2;-;2;1;1;-;1;-;-;-;12
W73   Outr afogamentos e submersao espec;-;-;-;-;5;1;-;1;1;1;-;2;1;-;-;1;1;1;-;-;1;-;16
W74   Afogamento e submersao NE;-;-;1;-;18;10;8;56;37;34;26;30;26;26;14;15;10;7;5;7;5;20;355
W75   Sufocacao e estrangulamento acid na cama;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
W76   Outr enforcamento e estrangulamento acid;-;-;-;-;-;-;1;-;-;-;1;-;2;1;-;-;-;1;-;-;-;1;7
W77   Risco resp dev desmor queda terra outr subst;-;-;2;-;-;1;1;1;2;1;2;2;-;4;2;3;1;-;2;-;-;-;24
W78   Inalacao do conteudo gastrico;1;2;33;-;5;1;1;1;1;-;4;6;11;4;8;5;3;10;9;12;37;1;155
W79   Inalacao ingest aliment caus obstr trat resp;-;3;32;-;4;1;2;1;4;-;2;4;4;6;8;6;9;9;4;7;24;-;130
W80   Inalac ingest outr obj caus obstr trat resp;-;-;3;-;3;-;-;2;-;1;-;-;1;2;-;5;4;2;-;3;6;-;32
W81   Confinado aprision ambiente pobre oxigenio;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W83   Outr riscos espec a respiracao;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4
W84   Riscos NE a respiracao;1;3;64;-;10;2;1;8;7;10;9;10;10;12;9;16;16;19;33;31;148;1;420
W85   Exposicao linhas transm de corrente eletrica;-;-;-;-;-;-;1;1;-;2;2;3;2;1;1;-;2;-;-;-;-;-;15
W86   Exposicao a outr corrente eletrica espec;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;4
W87   Exposicao a corrente eletrica NE;-;-;-;-;1;1;3;4;7;7;16;19;8;14;6;10;6;6;-;2;-;5;115
W92   Exposicao calor excessivo orig artificial;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W99   Exposicao outr fatores ambient artif e NE;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;1;4;7;-;16
X00   Expos fogo n-contr edificio outr tipo constr;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;-;-;-;-;-;1;8
X01   Expos fogo n-contr fora edif out tipo constr;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;3
X02   Exposicao fogo contr edif outr tipo constr;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
X03   Expos fogo contr fora edif outr tipo constr;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
X04   Exposicao combustao subst muito inflamavel;-;-;-;-;-;1;1;-;1;1;1;1;1;-;1;2;-;-;1;-;-;-;11
X05   Exposicao a combustao de roupa de dormir;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
X08   Exposicao outr tipo espec fumaca fogo chamas;-;-;-;-;-;-;-;-;1;-;1;-;-;2;3;1;-;-;-;2;-;-;10
X09   Exposicao a tipo NE de fumaca fogo chamas;-;-;-;-;3;1;2;3;11;5;13;13;11;17;11;10;9;12;8;5;16;2;152
X12   Contato c/outr liquidos quentes;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;3
X17   Contato motores maquinas ferramentas quentes;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
X19   Contato outr fontes calor subst quentes NE;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3
X20   Contato c/serpentes e lagartos venenosos;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;2;-;-;-;-;1;-;7
X21   Contato c/aranhas venenosas;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
X22   Contato c/escorpioes;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4
X23   Contato c/abelhas vespas e vespoes;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4;-;1;3;-;-;11
X27   Contato c/outr animais venenosos espec;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
X29   Contato animais ou plantas venenosos s/espec;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;3
X31   Exposicao a frio natural excessivo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
X33   Vitima de raio;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
X36   Vitima avalanc desab terra out mov sup terr;-;-;-;-;1;2;1;3;1;2;2;3;1;1;1;1;-;-;-;-;-;-;19
X37   Vitima de tempestade cataclismica;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;4
X39   Exposicao a outr forcas da natureza e as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
X41   Env ac anticon sed hipn antipark psicot NCOP;-;-;-;-;-;-;-;-;2;-;2;-;2;-;4;-;-;-;-;-;-;-;10
X42   Envenen acid narcot psicodislepticos NCOP;-;-;-;-;-;-;-;6;16;13;7;7;2;2;4;1;-;-;1;-;-;-;59
X44   Envenen acid outr drog medic subst biolog NE;-;-;-;-;-;-;-;2;6;1;-;-;-;-;-;1;1;-;-;-;-;-;11
X45   Envenen acid p/e exposicao ao alcool;-;-;-;-;-;-;-;1;2;3;4;4;2;4;2;1;-;-;-;-;-;-;23
X46   Envenen acid solv org hidrocarb halog vapor;-;-;-;-;-;-;-;7;5;1;-;-;-;-;-;-;-;-;-;-;-;-;13
X47   Intox acid outr gases e vapores;-;1;-;-;2;-;-;1;1;-;-;2;-;1;2;1;1;1;-;-;-;-;13
X48   Envenen acid p/e exposicao a pesticidas;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
X49   Envenen acid outr subst quim nocivas e as NE;-;-;-;-;1;-;-;-;2;1;1;4;-;-;-;-;-;1;-;3;-;-;13
X58   Exposicao a outr fatores espec;-;-;-;-;1;-;-;-;1;-;-;3;1;-;-;-;1;-;-;-;2;-;9
X59   Exposicao a fatores NE;-;-;2;-;3;1;3;11;15;11;22;20;25;30;38;41;48;56;51;95;344;6;822
X60   Auto-int int analg antipir anti-reum n-opiac;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;4
X61   Auto-int int a-conv sed hip a-park psic NCOP;-;-;-;-;-;-;1;1;1;3;3;3;5;5;3;5;2;1;-;1;-;-;34
X62   Auto-intox intenc narcot psicodislept NCOP;-;-;-;-;-;1;-;-;-;1;2;4;2;-;1;-;-;-;-;-;-;-;11
X63   Auto-int int outr subst farm sist nerv auton;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
X64   Auto-int intenc out drog med subst biolog NE;-;-;-;-;-;-;1;-;5;6;4;6;4;6;1;6;4;3;-;2;-;-;48
X65   Auto-intox voluntaria p/alcool;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;1;1;-;-;-;6
X66   Auto-int int solv org hidrocarb halog vapor;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
X67   Auto-intox intenc p/outr gases e vapores;-;-;-;-;-;-;-;-;-;1;2;3;-;-;-;-;-;-;-;-;1;-;7
X68   Auto-intox intenc a pesticidas;-;-;-;-;-;-;-;2;2;4;4;4;4;8;3;6;8;1;4;1;3;-;54
X69   Auto-int intenc outr prod quim subst noc NE;-;-;-;-;-;-;-;-;2;5;4;6;3;5;4;-;1;1;1;-;-;-;32
X70   Lesao autoprov intenc enforc estrang sufoc;-;-;-;-;-;1;17;86;129;159;172;186;128;133;112;93;56;57;24;21;23;1;1398
X71   Lesao autoprov intenc p/afogamento submersao;-;-;-;-;-;-;-;-;1;1;3;1;1;2;2;-;1;3;-;1;-;-;16
X72   Lesao autoprov intenc disp arma fogo de mao;-;-;-;-;-;-;-;3;2;7;5;5;6;3;5;3;2;3;2;1;1;-;48
X74   Lesao autopr intenc disp outr arma fogo e NE;-;-;-;-;-;-;-;7;9;12;9;13;14;12;17;10;10;10;4;8;6;-;141
X76   Lesao autoprov intenc fumaca fogo e chamas;-;-;-;-;-;-;-;1;-;-;2;9;6;11;7;1;3;1;1;-;-;-;42
X77   Lesao autopr int vapor agua gas  obj quent;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
X78   Lesao autoprov intenc obj cortante  penetr;-;-;-;-;-;-;-;-;2;4;3;5;4;3;2;7;2;1;2;2;2;-;39
X79   Lesao autoprov intenc p/objeto contundente;-;-;-;-;-;-;-;3;2;3;3;4;1;1;1;1;-;1;1;-;-;-;21
X80   Lesao autoprov intenc precip lugar elevado;-;-;-;-;-;-;1;16;21;20;20;14;18;18;12;15;8;6;4;4;8;2;187
X81   Lesao autoprov intenc precip perm obj movim;-;-;-;-;-;-;-;-;4;1;-;-;1;-;1;-;1;1;-;-;1;-;10
X82   Lesao autoprov intenc impacto veic a motor;-;-;-;-;-;-;-;1;4;1;2;3;2;4;-;-;2;1;-;-;-;1;21
X83   Lesao autoprov intenc p/outr meios espec;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;1;-;-;-;1;1;6
X84   Lesao autoprov intenc p/meios NE;-;-;-;-;-;-;2;3;5;9;5;6;12;6;4;7;4;1;1;1;1;2;69
X85   Agressao meio drog medic e subst biologicas;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2
X89   Agressao outr prod quim subst nocivas espec;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
X91   Agressao enforc estrangulamento sufocacao;3;-;-;-;-;2;4;10;14;16;19;10;11;15;7;7;1;1;1;-;3;10;134
X92   Agressao p/meio de afogamento e submersao;-;-;-;-;1;-;-;-;-;2;2;2;1;-;1;1;-;-;-;-;-;2;12
X93   Agressao disparo de arma de fogo de mao;-;-;-;-;-;-;2;62;84;80;78;44;37;22;15;13;11;4;1;1;-;3;457
X94   Agressao disparo arma fogo de maior calibre;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
X95   Agressao disparo outr arma de fogo ou NE;-;-;-;-;-;1;9;385;396;327;328;287;159;121;96;51;37;21;8;5;4;26;2261
X97   Agressao p/meio de fumaca fogo e chamas;-;-;-;-;-;-;-;1;4;3;5;3;2;1;1;-;1;1;-;1;1;8;32
X99   Agressao objeto cortante ou penetrante;1;-;-;-;2;-;5;40;81;103;131;131;79;72;59;28;25;10;13;7;2;15;804
Y00   Agressao p/meio de um objeto contundente;-;-;-;-;2;-;3;30;47;42;56;59;47;48;45;23;18;15;22;8;15;16;496
Y01   Agressao p/meio projecao de um lugar elevado;-;-;-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;4
Y02   Agressao proj coloc vitima obj movimento;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
Y03   Agressao p/meio de impacto veic a motor;-;-;-;-;-;-;-;2;4;2;2;2;-;1;-;1;1;1;1;-;1;1;19
Y04   Agressao p/meio de forca corporal;-;-;-;-;3;-;-;3;7;12;14;17;7;7;10;8;7;6;1;6;2;2;112
Y05   Agressao sexual p/meio de forca fisica;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
Y06   Negligencia e abandono;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
Y07   Outr sindr de maus tratos;-;-;2;-;1;1;-;-;-;-;2;1;1;1;-;-;-;-;-;-;1;-;10
