 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"R98   Morte s/assist";5;1;17;-;7;5;5;7;25;30;66;85;139;208;266;361;382;442;440;526;1474;16;4507
"R99   Outr causas mal definidas e NE mortalidade";2;2;90;-;48;16;29;147;177;205;229;255;332;380;478;544;562;503;567;607;1640;105;6918
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;-;-;-;1;-;-;6
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;1;-;-;2;-;4;3;8;7;9;4;12;11;19;20;20;19;18;24;-;181
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;11;12;11;20;30;29;19;31;38;35;31;37;20;24;18;24;37;14;441
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;7;5;3;7;16;15;20;16;14;20;12;27;16;13;16;11;12;13;243
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;2;3;2;8;6;10;12;6;1;3;5;1;3;1;-;-;4;67
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;-;-;1;-;-;1;7
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;9;9;12;34;65;63;66;80;72;76;75;64;68;51;45;55;67;46;957
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;4;2;1;-;1;-;3;2;4;5;4;-;-;-;-;26
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;6;6;5;4;3;5;2;6;6;6;3;3;-;-;3;1;59
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;1;6;9;3;5;4;4;5;4;4;3;3;1;1;-;-;-;53
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;2;-;1;-;-;-;6
"V18   Ciclista traum acid transp s/colis";-;-;-;-;1;3;2;6;4;3;3;3;3;4;2;3;-;3;-;2;-;1;43
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;5;5;5;2;6;5;8;3;5;3;3;1;3;-;-;1;55
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;1;5;4;5;2;-;3;-;-;1;1;-;-;-;-;22
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;3
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;2;12;15;4;10;4;7;2;1;-;-;-;-;1;-;58
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;2;34;77;73;68;39;29;22;10;7;5;2;1;-;1;-;370
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;3;40;63;45;47;32;28;15;9;4;-;1;1;-;-;-;288
"V25   Motociclista traum colis trem veic ferrov";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;1;37;54;49;28;21;10;7;8;2;3;-;-;-;-;1;221
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;3;22;43;28;30;13;12;10;6;3;2;-;-;1;-;-;173
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;8;66;150;89;89;57;37;29;16;8;9;3;4;3;-;1;569
"V33   Ocup tric mot traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;1;-;-;-;-;-;3;-;1;-;-;-;-;-;-;2;-;-;7
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;1;-;1;1;1;1;2;2;-;-;1;1;-;-;-;-;11
"V41   Ocup automovel traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;1;-;-;-;-;1;-;1;1;2;1;2;1;-;-;1;-;1;1;-;13
"V43   Ocup automov traum col auto pickup caminhon";-;-;4;-;2;3;9;15;33;28;28;18;17;19;13;17;10;8;8;3;5;-;240
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;1;2;2;16;20;22;30;14;20;16;19;17;9;6;8;2;4;-;208
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V46   Ocup automov traum colis outr veic n-motor";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;2;-;1;2;2;25;45;29;21;22;7;11;9;7;1;3;6;1;4;-;198
"V48   Ocup automovel traum acid transp s/colis";-;-;3;-;3;2;5;16;28;21;19;10;14;9;7;14;6;2;1;1;1;-;162
"V49   Ocup automovel traum outr acid transp e NE";-;-;4;-;6;5;9;49;87;70;65;66;46;60;40;38;37;12;14;12;5;1;626
"V50   Ocup caminhonete traum colis pedestre animal";-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;4
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;-;-;-;2;1;-;-;1;1;-;1;-;-;-;-;2;1;-;9
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;1;-;1;-;-;2;4;3;2;1;-;-;1;-;-;15
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;-;1;-;1;-;2;2;-;1;-;-;-;-;-;-;7
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;-;1;1;3;2;2;1;-;1;1;1;-;-;1;-;-;14
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;1;-;2;-;-;1;1;1;-;-;1;3;1;-;-;1;-;12
"V60   Ocup veic transp pesado traum colis ped anim";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;5
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;2;2;2;8;5;7;6;3;3;-;2;1;-;-;-;41
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;2;1;2;2;3;2;2;2;-;-;-;-;-;-;16
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;1;3;1;3;6;7;9;4;3;4;2;4;-;1;1;-;49
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;1;1;2;2;6;4;4;3;3;3;-;-;-;-;-;29
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;3
"V76   Ocup onibus traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;1;1;-;-;6
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;2;1;-;-;-;1;2;2;-;1;-;1;-;2;-;12
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;3;-;3;1;1;1;1;-;-;-;-;10
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;1;-;-;1;2;-;-;-;2;2;-;2;1;3;1;-;15
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;1;1;-;-;2;-;-;-;-;1;1;-;-;-;-;6
"V82   Ocup de um bonde traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;-;1;-;-;-;3;1;1;4;4;2;-;1;1;1;1;-;-;20
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;3
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;3;2;1;10;21;12;12;17;9;12;8;14;10;4;4;2;2;-;143
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;1;-;-;-;-;-;5
"V89   Acid veic mot n-mot tipos de veic NE";-;-;5;-;10;15;28;123;188;175;146;141;116;110;101;79;65;52;36;19;36;17;1462
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;3
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V93   Acid bord emb s/ac bem n caus afog submers";-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;1;3;2;4;2;1;2;3;2;4;1;1;-;-;-;26
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;2;1;-;1;-;1;-;1;-;-;-;-;-;6
"V98   Outr acid transp espec";-;-;-;-;-;-;-;2;1;-;2;2;-;-;-;-;-;-;1;-;-;-;8
"V99   Acid transp NE";-;-;-;-;2;1;3;20;41;29;27;15;24;16;23;16;10;10;3;9;4;1;254
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;-;-;-;1;3;8;6;5;3;11;11;27;20;119;-;214
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;3
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;3
"W04   Queda enquanto carreg apoiado p/outr pessoas";1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;3
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;2;4;-;10
"W06   Queda de um leito";-;-;3;-;3;-;-;-;1;-;2;-;1;2;3;4;2;3;7;4;41;-;76
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;3;10;-;17
"W08   Queda de outr tipo de mobilia";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;4
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;3;-;1;-;7;1;6;6;11;7;15;28;14;17;22;18;36;-;192
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;3;2;2;5;-;18
"W12   Queda em ou de um andaime";-;-;-;-;-;1;-;-;-;3;3;-;11;3;7;9;4;3;-;-;-;-;44
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;2;3;2;7;9;19;7;17;26;31;28;26;21;19;17;7;8;-;249
"W14   Queda de arvore";-;-;-;-;-;1;-;-;1;1;1;2;2;-;2;2;1;3;1;-;-;-;17
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;6;-;2;3;2;-;1;-;-;-;-;-;-;-;-;14
"W17   Outr quedas de um nivel a outr";-;-;1;-;-;2;-;5;3;6;10;9;15;5;20;11;13;9;5;4;9;2;129
"W18   Outr quedas no mesmo nivel";1;-;-;-;3;1;1;2;3;3;17;21;31;44;50;48;62;72;96;143;552;-;1150
"W19   Queda s/especificacao";-;-;-;-;2;1;1;7;10;11;19;37;45;47;63;68;70;80;79;131;458;3;1132
"W20   Impacto caus objeto lanc projetado em queda";-;-;1;-;4;3;1;3;4;6;5;6;5;5;6;2;4;1;1;1;1;-;59
"W22   Impacto acid ativo passivo caus outr objetos";-;-;1;-;1;-;-;1;4;3;5;3;5;3;5;2;4;3;-;2;2;-;44
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;-;1;1;3;1;3;3;2;1;1;1;1;-;-;-;-;-;-;18
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;1;-;-;-;-;-;-;5
"W25   Contato c/vidro cortante";-;-;-;-;-;1;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;4
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;2;-;1;-;-;-;-;7
"W27   Contato c/ferramentas manuais s/motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W29   Contat out utens manuais ap domest equip mot";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;3
"W30   Contato c/maquinaria agricola";-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;2;-;-;6
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;1;-;1;5;3;2;2;2;1;2;1;1;-;-;-;-;21
"W32   Projetil de revolver";-;-;-;-;-;-;-;1;1;4;1;1;-;-;-;-;-;-;-;-;-;-;8
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;1;4;5;2;5;2;3;3;1;2;2;-;-;-;-;-;30
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;1;-;-;-;-;-;-;4
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;-;2;-;1;1;1;-;11
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W39   Queima de fogos de artificio";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;-;6
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;-;-;3;2;4;1;1;2;-;1;-;-;1;-;1;1;17
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;1;-;-;1;2;1;-;-;-;1;1;3;1;1;-;-;-;-;12
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;-;1;-;-;-;-;-;5
"W53   Mordedura de rato";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;-;8
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"W60   Contato espinhos plantas ou folhas agucadas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;1;2;-;6
"W65   Afogamento submersao durante banho banheira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W66   Afogamento submersao consec queda banheira";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;9;3;-;2;2;2;-;-;-;-;-;-;1;1;-;1;-;-;21
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;9;-;-;1;1;1;-;-;-;1;-;-;-;-;1;-;-;-;14
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;6;7;28;84;63;40;28;39;40;29;19;16;6;10;2;4;1;11;433
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;-;4;3;4;4;3;4;4;-;-;2;1;-;2;-;1;32
"W73   Outr afogamentos e submersao espec";-;-;-;-;3;-;2;3;1;-;2;1;1;1;1;1;-;-;-;-;1;1;18
"W74   Afogamento e submersao NE";-;1;2;-;14;8;25;54;45;38;34;26;16;18;20;11;10;11;3;5;4;26;371
"W75   Sufocacao e estrangulamento acid na cama";-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;-;-;-;1;2;2;-;-;-;2;1;1;-;1;-;-;-;-;10
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;-;-;-;-;-;-;2;3;3;1;1;-;1;1;-;-;-;-;12
"W78   Inalacao do conteudo gastrico";-;1;35;-;4;-;-;1;5;2;1;4;6;4;6;9;6;3;5;8;21;1;122
"W79   Inalacao ingest aliment caus obstr trat resp";1;6;35;-;5;1;3;3;3;2;4;5;12;9;11;9;6;3;7;6;33;1;165
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;4;-;-;-;-;-;1;1;-;1;-;-;1;2;1;2;3;-;4;-;20
"W81   Confinado aprision ambiente pobre oxigenio";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"W83   Outr riscos espec a respiracao";1;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;4
"W84   Riscos NE a respiracao";-;5;48;-;7;3;4;8;5;12;6;4;7;12;9;13;7;13;14;15;69;1;262
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;-;-;1;1;1;2;1;2;1;-;1;-;-;-;-;-;-;10
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;1;-;-;-;-;-;5
"W87   Exposicao a corrente eletrica NE";-;-;-;-;2;3;3;7;18;14;23;13;17;8;9;6;4;1;-;2;-;3;133
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;-;-;-;1;-;1;-;7
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;1;-;-;-;-;-;-;-;-;-;2;1;-;2;-;-;-;1;1;1;9
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;1;-;-;-;5
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;2;1;-;3;4;2;-;3;2;-;2;1;1;1;1;-;-;-;23
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;2;-;-;1;1;1;-;1;1;-;-;1;1;-;1;1;1;-;12
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;1;2;2;4;7;10;13;13;6;22;11;8;6;3;7;7;12;7;141
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;4
"X11   Contato c/agua corrente quente de torneira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X14   Contato c/ar e gases quentes";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X15   Contato c/aparelhos domesticos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X16   Contato c/aquecedores radiadores e tubulacao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X17   Contato motores maquinas ferramentas quentes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;3
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;-;2;1;-;-;-;7
"X22   Contato c/escorpioes";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;3;-;7
"X24   Contato c/centopeias e miriapodes venenosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X25   Contato c/outr artropodes venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X33   Vitima de raio";-;-;-;-;-;-;1;2;3;1;1;-;-;-;1;1;2;-;-;1;-;-;13
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;-;1;1;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;6
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;3
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;1;29;40;27;13;11;5;3;5;1;-;-;-;-;-;1;136
"X43   Envenen acid outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;4;1;-;2;-;-;1;-;1;-;-;1;-;1;-;11
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;1;1;7;5;11;12;9;4;6;1;1;-;1;-;1;60
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"X47   Intox acid outr gases e vapores";-;-;-;-;3;2;-;2;1;1;2;-;3;-;1;-;1;-;-;-;1;-;17
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;1;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;5
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X54   Falta de agua";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X58   Exposicao a outr fatores espec";-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;1;-;-;-;5
"X59   Exposicao a fatores NE";-;-;1;-;4;4;3;16;22;24;20;19;23;22;36;24;23;26;40;45;137;7;496
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;-;-;-;4
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;1;4;3;11;10;6;7;13;9;3;-;1;1;-;-;-;69
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;-;2;2;2;2;2;-;-;-;-;-;-;-;-;-;10
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;1;5;3;5;7;1;7;1;2;2;-;1;4;-;-;39
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;-;-;4
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;3
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;1;2;1;-;-;1;-;1;-;-;-;-;-;-;-;6
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;4;9;8;10;10;7;11;10;13;5;5;2;4;2;-;100
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;4;3;4;4;7;8;7;7;3;2;4;1;2;2;-;58
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;7;71;143;165;162;151;125;101;87;75;45;26;22;21;20;3;1224
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;1;2;1;1;5;7;1;2;3;1;-;1;-;-;1;26
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;-;2;2;6;2;2;5;4;-;3;3;-;-;-;-;29
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;3
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;7;13;17;17;17;13;24;8;8;9;4;7;2;4;1;151
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;2;3;4;5;5;6;6;8;4;2;1;1;1;1;-;49
