 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"Menor 1 ano (ign)";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"R64   Caquexia";-;-;-;-;-;-;-;2;-;-;-;1;4;5;7;3;9;10;14;21;67;-;143
"R68   Outr sint e sinais gerais";-;2;-;-;1;-;2;5;1;-;4;6;11;15;16;17;28;29;48;65;320;3;573
"R76   Outr achados imunologicos anormais no soro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R89   Achados anorms mat prov outr org ap sist tec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;3
"R94   Resultados anormais de estudos de funcao";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"R95   Sindr da morte subita na infancia";5;6;17;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;-;32
"R96   Outr mortes subitas de causa desconhecida";-;-;4;-;-;-;1;2;4;3;6;6;13;23;25;26;43;35;40;69;151;3;454
"R98   Morte s/assist";1;1;10;-;6;2;4;7;20;32;58;96;154;204;302;387;402;472;488;581;1499;21;4747
"R99   Outr causas mal definidas e NE mortalidade";2;4;124;-;48;16;33;145;185;207;225;302;338;428;510;568;602;594;622;678;1705;107;7443
"V01   Pedestre traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;1;-;3;-;8
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;7;4;5;5;3;8;11;10;11;12;18;22;13;25;14;23;21;4;216
"V03   Pedestre traum colis automov pickup caminhon";-;-;1;-;9;6;14;20;32;24;28;31;42;29;32;36;36;29;30;20;50;17;486
"V04   Pedestre traum colis veic transp pesado onib";-;-;1;-;4;5;5;7;14;18;15;18;17;30;22;22;21;14;11;9;18;11;262
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;2;2;4;7;7;4;4;5;3;3;1;2;1;-;1;8;54
"V09   Pedestre traum outr acid transp e NE";-;-;2;-;14;13;17;41;53;68;54;64;78;79;75;75;55;50;51;44;64;73;970
"V10   Ciclista traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"V11   Ciclista traum colis outr veic a pedal";-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;4
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;2;-;-;-;4;2;2;1;6;3;2;1;1;1;-;-;25
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;1;3;6;5;3;8;5;8;10;3;10;5;7;3;1;1;1;3;83
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;5;5;10;2;2;6;4;4;3;9;1;4;2;3;1;-;1;62
"V15   Ciclista traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
"V17   Ciclista traum colis objeto fixo ou parado";-;-;-;-;-;1;-;2;3;-;1;1;1;-;-;-;1;-;-;-;-;-;10
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;4;2;1;-;2;-;4;4;7;3;-;2;2;3;-;1;35
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;4;5;6;5;4;5;9;2;4;6;6;5;6;1;2;-;70
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;4;7;3;3;4;1;-;1;-;-;-;-;-;-;-;23
"V21   Motociclista traum colis veic pedal";-;-;-;-;-;-;-;1;4;-;1;1;-;-;-;-;-;-;-;-;-;-;7
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;7;17;11;6;4;1;6;1;-;-;-;-;-;-;-;53
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;1;2;57;94;84;58;54;33;32;18;8;2;3;1;-;1;-;448
"V24   Motocicl traum colis veic transp pesado onib";-;-;1;-;1;-;-;40;71;60;38;32;22;18;6;6;3;-;-;2;-;-;300
"V26   Motocicl traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;1;36;56;32;23;18;12;6;4;3;-;-;-;-;-;-;191
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;2;21;28;32;15;14;9;8;7;2;2;2;-;-;-;-;142
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;5;79;148;117;66;50;57;44;20;10;2;5;3;-;2;-;608
"V34   Ocup tric mot traum col veic transp pes onib";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;1;2;2;1;-;-;1;2;1;-;-;-;-;-;-;10
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;1;-;1;1;2;-;1;2;4;1;1;-;-;1;1;-;-;16
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";-;-;-;-;-;-;-;2;-;1;1;-;2;1;-;1;-;1;-;-;-;-;9
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;1;2;1;11;32;27;24;19;20;13;12;15;11;7;5;4;6;-;210
"V44   Ocup autom traum colis veic trans pesad onib";-;-;2;-;4;1;2;14;33;31;18;19;12;22;8;12;12;4;7;-;6;-;207
"V45   Ocup automovel traum colis trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V46   Ocup automov traum colis outr veic n-motor";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;1;2;3;18;32;25;18;9;14;13;13;8;3;6;2;-;2;-;169
"V48   Ocup automovel traum acid transp s/colis";-;-;2;-;4;5;4;10;24;25;18;19;11;11;12;5;5;7;3;5;2;-;172
"V49   Ocup automovel traum outr acid transp e NE";-;-;1;-;4;8;10;61;94;83;78;69;68;59;55;50;31;24;19;6;10;4;734
"V50   Ocup caminhonete traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V52   Ocup caminhon traum colis veic mot 2 3 rodas";-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"V53   Ocup caminhon traum colis automov caminhon";-;-;-;-;-;-;-;-;1;2;1;-;-;1;-;1;1;-;-;-;-;-;7
"V54   Ocup caminhon traum col veic transp pes onib";-;-;1;-;-;-;1;1;4;4;1;2;2;3;2;3;4;1;-;-;-;-;29
"V57   Ocup caminhonete traum colis obj fixo parado";-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;-;1;-;1;-;-;6
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;-;2;-;1;-;1;1;-;2;3;1;-;-;-;1;-;12
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;1;1;5;2;1;-;2;2;2;2;1;-;1;-;-;-;20
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;1;-;1;-;-;5
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;1;-;1;3;4;4;6;2;3;7;5;4;1;-;-;-;-;41
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;1;-;2;1;-;4;3;3;-;-;1;-;-;-;15
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;1;2;2;10;5;12;6;4;5;5;2;-;1;-;-;-;55
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;2;4;4;1;3;6;3;6;3;2;-;1;3;-;-;38
"V70   Ocup onibus traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V71   Ocup onibus traum colis veic a pedal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V74   Ocup onibus traum colis veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"V76   Ocup onibus traum colis outr veic n-motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;3
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;1;-;5
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;2;3;4;1;-;2;1;4;1;1;2;3;-;-;24
"V80   Pess mont anim oc veic anim traum ac transp";-;-;-;-;-;-;1;1;-;2;1;-;4;-;-;1;1;1;1;2;2;-;17
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;-;-;-;-;-;5
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;1;-;-;4
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;1;-;-;1;2;1;-;1;2;1;1;-;2;3;2;1;-;-;18
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V87   Acid trans tipo espec desconh mod transp vit";-;-;1;-;1;1;1;11;21;19;14;15;14;10;8;9;4;2;5;2;4;1;143
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;3
"V89   Acid veic mot n-mot tipos de veic NE";-;1;5;-;13;18;13;118;220;191;149;115;112;119;92;106;73;46;30;26;35;20;1502
"V90   Acid embarcacao caus afogamento submersao";-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;-;-;-;1;-;-;5
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;3
"V92   Afog submers rel transp agua s/acid embarc";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;1;1;2;3;3;2;1;2;2;-;2;-;-;-;-;-;19
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V98   Outr acid transp espec";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;3
"V99   Acid transp NE";-;-;1;-;1;2;2;22;34;41;30;21;22;20;26;15;9;4;8;2;11;4;275
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;-;-;-;-;6;3;8;8;6;7;11;11;20;75;1;156
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;4
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;4;-;7
"W06   Queda de um leito";-;-;4;-;-;-;-;-;-;-;-;1;-;-;-;-;2;5;3;6;30;-;51
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;13;-;18
"W08   Queda de outr tipo de mobilia";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4
"W10   Queda em ou de escadas ou degraus";-;-;-;-;1;-;-;1;5;6;4;9;18;15;17;17;27;18;13;14;27;-;192
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;2;2;1;3;1;1;2;4;2;2;-;20
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;2;4;7;6;4;5;3;9;3;-;2;1;-;-;46
"W13   Queda de ou p/fora edificios outr estruturas";-;-;1;-;1;4;3;3;4;15;12;11;17;30;36;33;13;23;13;9;8;-;236
"W14   Queda de arvore";-;-;-;-;-;-;-;1;-;-;-;-;2;1;2;1;-;1;-;2;-;-;10
"W15   Queda de penhasco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;2;3;1;1;1;-;-;-;-;-;-;1;-;-;-;9
"W17   Outr quedas de um nivel a outr";-;-;-;-;1;-;2;6;4;6;11;5;8;10;10;11;6;7;6;4;9;-;106
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;1;2;4;4;12;10;29;39;42;41;66;60;76;139;477;4;1006
"W19   Queda s/especificacao";1;-;-;-;7;4;4;-;8;14;22;32;44;51;71;57;53;56;75;104;371;2;976
"W20   Impacto caus objeto lanc projetado em queda";-;-;1;-;6;3;2;3;3;-;4;3;4;10;4;3;1;1;1;1;1;-;51
"W22   Impacto acid ativo passivo caus outr objetos";-;-;1;-;-;-;3;2;3;1;1;2;2;4;2;-;2;-;-;2;2;2;29
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;3;1;-;-;2;1;1;3;2;-;3;-;1;1;-;-;-;-;18
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;3
"W25   Contato c/vidro cortante";-;-;-;-;-;-;1;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;5
"W26   Contato c/faca espada e punhal";-;-;-;-;-;-;-;-;-;1;3;-;1;-;2;-;1;-;1;-;-;-;9
"W28   Contato segadeira mot p/cortar aparar grama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;4
"W30   Contato c/maquinaria agricola";-;-;-;-;1;-;-;-;-;-;-;1;2;-;2;-;-;1;-;-;-;-;7
"W31   Contato c/outr maquinas e c/as NE";-;-;-;-;-;-;-;1;2;5;2;1;2;5;-;1;-;1;-;-;-;-;20
"W32   Projetil de revolver";-;-;-;-;-;-;-;3;-;2;1;-;-;-;1;-;-;-;-;-;-;-;7
"W33   Rifle espingarda armas fogo de maior tamanho";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W34   Projeteis de outr armas de fogo e das NE";-;-;-;-;-;-;1;3;11;4;6;3;2;-;2;-;1;-;1;-;-;-;34
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"W36   Explosao ou ruptura de cilindro de gas";-;-;-;-;-;-;-;-;1;2;-;1;-;-;1;1;-;-;-;-;-;-;6
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;2
"W43   Exposicao a vibracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;1;1;-;-;-;-;5
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;1;1;-;4;3;-;3;2;-;1;-;-;-;1;-;-;16
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;-;-;-;2;1;1;-;2;2;1;1;1;1;-;-;-;-;-;12
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;3
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;-;-;-;1;-;2;4;-;-;-;-;-;-;1;-;-;-;-;8
"W67   Afogamento e submersao em piscina";-;-;-;-;17;4;2;1;-;1;5;-;1;-;1;-;-;1;-;-;-;-;33
"W68   Afogamento submersao conseq queda piscina";-;-;-;-;8;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;11
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;6;8;26;73;58;36;44;25;29;26;21;15;10;8;3;2;3;20;413
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;2;3;1;4;4;3;2;1;1;3;-;1;1;1;-;-;-;1;28
"W73   Outr afogamentos e submersao espec";-;-;-;-;3;-;-;2;1;1;3;-;2;-;1;1;1;-;-;-;-;-;15
"W74   Afogamento e submersao NE";-;-;2;-;19;5;24;47;35;34;26;19;26;12;17;7;6;2;1;2;2;17;303
"W75   Sufocacao e estrangulamento acid na cama";-;-;5;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;7
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;1;3;2;3;1;2;2;2;-;1;2;1;3;-;-;-;-;-;23
"W78   Inalacao do conteudo gastrico";-;3;25;-;5;1;2;3;6;5;2;3;1;1;4;5;2;6;4;4;17;2;101
"W79   Inalacao ingest aliment caus obstr trat resp";1;2;41;-;10;-;3;3;4;4;2;5;3;10;9;11;12;8;9;6;21;-;164
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;1;-;3;1;1;-;-;1;3;-;2;1;2;1;2;-;3;1;-;-;22
"W81   Confinado aprision ambiente pobre oxigenio";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W83   Outr riscos espec a respiracao";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W84   Riscos NE a respiracao";3;6;51;-;8;4;2;9;6;7;6;8;11;17;14;9;13;16;14;26;82;-;312
"W85   Exposicao linhas transm de corrente eletrica";-;-;-;-;-;1;1;-;2;1;1;4;2;3;1;2;1;1;-;-;-;-;20
"W86   Exposicao a outr corrente eletrica espec";-;-;-;-;-;-;-;1;1;-;2;-;1;1;-;-;1;-;-;-;-;-;7
"W87   Exposicao a corrente eletrica NE";-;-;-;-;1;3;3;4;17;14;17;15;10;9;10;9;3;2;2;-;1;3;123
"W88   Exposicao a radiacao ionizante";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;1;-;3;4;-;-;-;3;1;1;-;4;-;2;1;1;1;1;2;1;26
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;1;-;3;3;1;1;2;1;1;2;1;1;-;-;-;-;-;17
"X06   Exposicao combustao outr tipo roupa acessor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;1;1;1;-;-;-;1;1;1;-;1;-;-;1;-;8
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;1;-;6;2;-;5;9;13;8;12;17;19;8;10;13;7;8;7;8;5;158
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X12   Contato c/outr liquidos quentes";-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;5
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X18   Contato c/outr metais quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X20   Contato c/serpentes e lagartos venenosos";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;1;1;-;1;-;6
"X21   Contato c/aranhas venenosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X23   Contato c/abelhas vespas e vespoes";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;2;1;1;-;7
"X24   Contato c/centopeias e miriapodes venenosas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;3
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X33   Vitima de raio";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;-;4
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;1;-;1;-;-;3;-;1;2;1;4;-;-;-;-;1;-;-;14
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;3
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;1;24;25;12;8;3;2;4;2;1;-;-;-;-;1;1;84
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;1;-;-;1;-;-;-;2;1;-;-;-;-;1;-;-;-;-;6
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;1;1;3;5;5;6;4;2;1;1;-;-;-;-;2;31
"X47   Intox acid outr gases e vapores";-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;2;-;-;1;-;1;-;7
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;4
"X49   Envenen acid outr subst quim nocivas e as NE";-;-;-;-;1;-;-;1;1;1;-;1;1;1;2;2;-;-;-;-;-;-;11
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X54   Falta de agua";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"X58   Exposicao a outr fatores espec";-;-;-;-;-;-;-;-;1;1;1;1;-;1;1;1;-;-;-;2;1;-;10
"X59   Exposicao a fatores NE";-;-;-;-;3;4;5;17;29;25;27;22;35;34;26;22;30;28;35;44;145;9;540
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;3;4;7;4;5;6;6;8;2;2;-;-;-;-;-;47
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;1;2;5;4;2;2;1;-;-;-;-;-;-;-;-;17
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;1;5;1;7;5;4;4;2;1;1;-;-;-;-;-;31
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;-;4;1;3;-;-;1;-;-;-;-;-;-;9
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;3
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;3
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;1;9;11;12;12;7;17;16;10;7;5;9;1;2;3;1;123
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;2;3;5;6;5;7;10;6;7;1;4;-;-;2;3;-;61
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;10;53;168;161;172;135;121;84;66;65;38;24;24;12;20;8;1161
"X71   Lesao autoprov intenc p/afogamento submersao";-;-;-;-;-;-;-;1;-;2;2;4;4;2;2;1;2;1;1;-;1;-;23
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;1;3;2;9;4;8;9;3;-;3;3;2;-;-;3;1;51
"X73   Les autoprov int disp arm fog maior calibre";-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;3
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;5;11;13;15;13;14;10;8;9;11;5;3;5;5;-;127
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;4;3;11;3;7;7;4;6;3;2;1;-;1;1;-;53
"X77   Lesao autopr int vapor agua gas  obj quent";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;1;3;3;6;4;4;2;4;3;1;1;-;2;3;-;37
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;1;7;9;5;3;6;3;3;2;1;-;1;1;-;-;42
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;3;6;20;18;24;12;9;14;18;12;4;5;4;3;3;1;156
